#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16 5.006790 5.006790 4.768372 5.006790 
16 5.483627 5.483627 5.245209 5.483627 
16 5.483627 5.006790 5.006790 5.006790 
16 5.722046 5.245209 5.483627 5.006790 
16 5.722046 5.006790 5.483627 5.006790 
16 5.960464 5.483627 5.960464 5.245209 
16 5.960464 7.152557 5.006790 7.152557 
16 4.768372 44.345856 3.576279 44.107437 
16 5.722046 6.198883 5.483627 6.198883 
16 5.483627 5.483627 5.006790 5.245209 
16 5.483627 4.053116 5.006790 3.814697 
16 5.722046 5.006790 5.960464 4.768372 
16 5.483627 5.960464 5.722046 5.483627 
16 5.245209 5.722046 5.006790 5.483627 
16 5.483627 6.914139 4.053116 6.675720 
16 5.483627 5.722046 6.198883 5.960464 
16 5.483627 5.960464 5.245209 5.722046 
16 5.483627 5.483627 4.768372 5.245209 
16 5.483627 5.722046 5.245209 5.483627 
16 5.722046 5.245209 5.722046 5.006790 
16 5.006790 5.483627 5.483627 5.245209 
16 5.006790 5.722046 4.768372 5.483627 
16 5.960464 5.006790 5.722046 5.245209 
16 5.483627 86.784363 4.053116 87.022781 
16 5.483627 5.483627 5.960464 5.483627 
16 5.483627 5.245209 5.245209 5.245209 
16 5.722046 3.814697 3.814697 3.576279 
16 5.006790 4.529953 5.245209 4.529953 
16 6.198883 5.722046 5.483627 5.483627 
16 5.483627 5.245209 4.768372 5.006790 
16 5.245209 5.245209 5.245209 5.245209 
16 5.245209 5.006790 4.768372 5.006790 
16 5.483627 4.768372 5.245209 4.291534 
16 5.483627 5.483627 5.006790 5.245209 
16 17.404556 17.166138 17.166138 17.404556 
16 5.006790 5.245209 5.245209 5.006790 
16 5.483627 1.668930 5.483627 1.668930 
16 5.006790 1.907349 5.483627 18.596649 
16 5.722046 4.529953 5.483627 5.006790 
16 5.006790 6.198883 5.245209 5.722046 
16 5.483627 5.722046 5.245209 5.722046 
16 4.768372 4.529953 4.529953 4.529953 
16 5.245209 5.722046 5.006790 5.722046 
16 7.867813 7.390976 8.344650 7.152557 
16 5.483627 5.006790 5.960464 4.768372 
16 5.245209 5.006790 5.006790 4.768372 
16 5.960464 6.675720 5.722046 6.675720 
16 5.006790 5.245209 4.768372 4.768372 
16 5.960464 5.483627 5.960464 5.245209 
16 5.245209 5.483627 5.245209 5.006790 
16 5.245209 4.053116 5.006790 3.814697 
16 5.006790 5.960464 4.768372 5.960464 
16 5.245209 1.668930 5.722046 18.119812 
16 5.483627 4.291534 5.483627 3.814697 
16 5.245209 5.483627 5.960464 5.245209 
16 5.722046 5.483627 5.960464 5.245209 
16 5.722046 5.722046 5.722046 5.483627 
16 8.821487 4.768372 9.298325 4.529953 
16 5.006790 5.245209 4.768372 5.483627 
16 9.536743 8.583069 9.536743 8.821487 
16 185.012817 184.774399 184.535980 184.774399 
16 5.483627 4.768372 5.483627 4.768372 
16 5.483627 5.245209 5.960464 5.006790 
16 5.483627 5.722046 6.198883 5.483627 
16 5.245209 5.483627 5.245209 5.245209 
16 5.722046 5.483627 5.722046 5.483627 
16 5.245209 5.960464 5.483627 5.722046 
