#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) 
16 15.258789 21.457672 20.027161 17.404556 28.610229 20.980835 19.550323 11.682510 15.497208 21.219254 19.550323 18.358231 29.325485 20.503998 20.742416 11.920929 
16 11.444092 21.457672 22.411346 21.219254 20.980835 20.742416 21.457672 20.265579 10.013580 20.980835 21.934509 20.980835 21.219254 21.219254 21.457672 20.027161 
16 11.444092 11.920929 11.682510 11.920929 11.682510 12.636185 11.205673 12.159348 11.682510 12.159348 11.682510 11.920929 11.682510 12.159348 11.205673 13.113022 
16 18.596649 24.318695 23.365021 24.557114 18.596649 23.603439 22.649765 8.821487 18.358231 24.080276 23.365021 24.080276 18.358231 23.603439 22.649765 8.583069 
16 10.490417 11.682510 10.728836 11.205673 10.728836 11.205673 10.490417 10.967255 10.490417 11.444092 10.251999 11.205673 10.728836 11.205673 10.490417 10.251999 
16 10.490417 11.444092 10.967255 11.920929 10.728836 10.967255 10.728836 11.682510 10.490417 11.444092 10.967255 11.682510 10.728836 10.967255 10.490417 11.682510 
16 11.920929 13.589859 11.444092 12.159348 12.397766 13.113022 12.159348 12.636185 11.920929 14.066696 11.444092 11.920929 12.397766 13.113022 11.682510 12.397766 
16 10.967255 11.205673 12.397766 10.967255 26.702881 10.967255 9.775162 10.728836 10.728836 11.205673 12.874603 10.728836 26.464462 10.967255 10.728836 10.967255 
16 43.153763 13.828278 33.378601 16.927719 25.510788 12.874603 46.968460 20.265579 41.961670 14.305115 32.901764 17.404556 25.510788 13.113022 46.968460 20.265579 
16 37.431717 107.288361 55.074692 37.670135 35.524368 107.526779 7.867813 37.193298 35.762787 107.288361 56.028366 37.431717 35.285950 108.242035 8.106232 36.478043 
16 15.020370 14.543533 12.397766 10.967255 14.543533 14.305115 11.920929 14.066696 15.020370 14.305115 12.636185 10.013580 14.543533 13.589859 11.682510 14.066696 
16 29.087067 27.656555 18.835068 13.113022 28.848648 10.728836 16.212463 10.490417 28.848648 28.133392 19.311905 13.828278 28.610229 10.967255 15.258789 10.490417 
16 11.205673 10.251999 9.775162 10.490417 10.967255 10.490417 10.967255 10.013580 11.682510 10.251999 9.298325 10.728836 11.205673 10.490417 11.205673 10.251999 
16 10.967255 10.967255 10.728836 10.967255 11.205673 10.728836 11.920929 10.728836 10.728836 10.967255 10.728836 11.205673 10.967255 10.490417 11.205673 10.490417 
16 15.974045 10.967255 17.166138 11.205673 15.974045 10.490417 17.166138 10.967255 15.974045 10.490417 16.450882 10.967255 15.974045 10.490417 18.119812 10.728836 
16 30.755997 45.061111 46.253204 34.570694 20.980835 45.299530 46.253204 35.047531 28.610229 44.822693 46.014786 34.570694 20.265579 46.253204 46.014786 35.762787 
16 12.636185 42.438507 41.246414 42.438507 40.531158 42.200089 40.531158 42.438507 10.967255 31.471252 41.484833 42.676926 40.054321 42.200089 40.769577 42.200089 
16 24.080276 26.702881 28.133392 28.610229 30.994415 13.113022 27.894974 23.126602 23.603439 26.941299 28.133392 29.325485 32.186508 13.113022 28.610229 22.888184 
16 38.623810 91.314316 53.882599 54.359436 38.385391 65.088272 35.285950 43.153763 39.100647 91.552734 53.882599 54.597855 38.385391 65.088272 35.047531 42.676926 
16 34.570694 88.453293 78.678131 66.041946 30.279160 120.639801 61.273575 103.473663 34.332275 87.976456 79.393387 65.326691 30.755997 120.878220 61.988831 103.473663 
16 61.035156 41.007996 65.803528 64.134598 92.983246 59.604645 57.935715 53.405762 62.704086 41.007996 66.518784 64.373016 93.698502 59.843063 57.935715 54.121017 
16 26.464462 19.550323 13.351440 9.059906 22.411346 34.570694 12.636185 9.059906 26.226044 19.073486 13.589859 9.059906 21.457672 35.047531 12.159348 9.298325 
16 185.489655 8.344650 107.288361 30.279160 132.560730 39.577484 39.100647 41.246414 184.059143 8.583069 108.242035 41.723251 132.322311 40.054321 38.623810 41.007996 
16 11.682510 32.186508 12.159348 30.279160 11.682510 31.709671 11.682510 34.332275 11.205673 31.709671 12.636185 29.563904 11.682510 32.186508 9.059906 34.809113 
16 10.728836 11.920929 12.159348 12.159348 11.920929 11.444092 11.920929 11.920929 10.967255 11.920929 11.682510 12.397766 11.444092 11.444092 11.682510 11.920929 
16 23.126602 18.119812 25.749207 24.080276 12.159348 25.033951 25.033951 24.795532 24.557114 18.119812 25.510788 24.080276 11.205673 25.033951 25.510788 25.033951 
16 11.444092 10.728836 10.967255 10.251999 11.444092 10.251999 10.251999 10.013580 11.444092 10.013580 10.251999 9.775162 11.205673 10.013580 9.775162 9.775162 
16 22.888184 24.557114 23.603439 24.557114 28.371811 24.795532 24.080276 24.557114 23.365021 24.318695 23.126602 24.557114 29.087067 25.033951 23.841858 24.318695 
16 11.444092 8.106232 38.146973 14.543533 10.490417 7.629395 17.166138 13.828278 10.967255 8.344650 37.908554 15.258789 10.728836 8.106232 17.404556 13.828278 
16 43.869019 13.828278 49.829483 8.106232 43.392181 45.537949 59.366226 42.200089 43.392181 13.828278 49.352646 7.390976 43.153763 45.537949 59.604645 42.200089 
16 16.450882 47.922134 39.577484 53.644180 62.704086 41.723251 38.862228 41.723251 15.020370 48.398972 39.577484 54.359436 63.657761 41.723251 38.385391 41.484833 
16 17.642975 23.603439 8.344650 17.404556 17.881393 23.126602 8.344650 17.166138 17.404556 24.557114 8.106232 17.642975 18.119812 23.365021 8.344650 16.689301 
16 67.472458 37.193298 105.619431 103.473663 69.379807 50.544739 106.334686 104.188919 69.618225 36.478043 105.857849 103.712082 69.379807 50.783157 106.096268 104.665756 
16 11.682510 10.251999 10.728836 10.967255 11.444092 10.490417 10.490417 10.490417 11.444092 10.490417 10.251999 10.490417 11.205673 10.251999 10.251999 10.490417 
16 10.728836 11.205673 12.159348 10.967255 10.728836 10.490417 11.682510 10.728836 10.728836 11.444092 11.920929 11.205673 10.728836 10.728836 11.920929 10.490417 
16 13.828278 30.755997 7.867813 33.855438 29.087067 31.232834 8.106232 35.047531 29.087067 30.755997 7.629395 34.093857 29.563904 31.471252 8.106232 35.524368 
16 27.894974 31.948090 41.007996 64.849854 27.894974 50.783157 50.783157 29.563904 27.656555 31.948090 40.054321 64.849854 27.656555 50.783157 50.067902 29.087067 
16 10.490417 9.298325 9.536743 8.583069 10.013580 8.106232 9.059906 8.583069 9.775162 9.059906 9.298325 8.106232 9.298325 8.344650 8.583069 8.821487 
16 37.193298 52.690506 41.246414 38.623810 37.193298 53.405762 45.776367 43.153763 37.193298 52.928925 40.531158 38.146973 36.954880 54.121017 46.253204 42.915344 
16 16.689301 25.272369 25.272369 25.033951 14.066696 25.033951 24.318695 25.033951 15.497208 25.033951 42.200089 25.033951 13.351440 24.557114 23.603439 24.318695 
16 12.159348 9.059906 9.775162 9.059906 11.205673 9.059906 9.298325 9.298325 11.920929 9.059906 8.821487 8.106232 10.251999 8.106232 9.059906 9.298325 
16 22.888184 19.073486 17.404556 19.788742 20.265579 19.073486 20.503998 19.550323 22.888184 19.073486 16.450882 19.550323 20.027161 19.311905 20.265579 19.550323 
16 10.728836 11.205673 10.490417 10.967255 11.444092 11.444092 10.013580 11.682510 10.967255 10.967255 9.775162 10.967255 11.444092 11.444092 10.013580 11.444092 
16 11.205673 11.205673 10.490417 11.205673 10.967255 12.159348 10.251999 11.444092 11.205673 10.251999 10.490417 10.490417 10.967255 11.920929 10.013580 10.967255 
16 14.543533 14.066696 18.119812 13.589859 13.828278 30.755997 13.351440 13.589859 13.828278 14.066696 18.835068 13.589859 13.828278 30.755997 13.351440 13.351440 
16 10.967255 21.934509 21.934509 21.696091 22.888184 24.318695 21.457672 20.742416 10.728836 22.172928 22.172928 20.742416 22.649765 24.318695 20.503998 20.503998 
16 24.318695 40.531158 23.841858 41.723251 24.557114 40.054321 23.841858 43.630600 24.557114 40.292740 23.841858 41.246414 24.080276 39.339066 23.841858 43.869019 
16 51.498413 51.498413 51.498413 51.736832 51.498413 51.498413 51.498413 51.736832 51.259995 51.498413 51.736832 51.498413 34.809113 51.259995 51.736832 51.736832 
16 10.728836 26.226044 26.702881 26.464462 26.702881 26.226044 26.464462 26.702881 26.702881 25.987625 26.464462 26.702881 26.702881 26.226044 26.226044 26.464462 
16 26.464462 10.728836 10.728836 10.728836 10.967255 10.728836 10.967255 10.728836 26.464462 10.728836 10.728836 10.490417 10.967255 10.728836 10.251999 10.490417 
16 89.168549 19.311905 40.292740 38.862228 87.738037 18.835068 39.815903 39.100647 88.691711 19.073486 40.054321 39.100647 91.314316 18.596649 39.577484 40.054321 
16 42.438507 28.133392 44.107437 9.298325 41.961670 29.563904 44.345856 9.059906 42.915344 28.371811 44.345856 9.536743 25.749207 28.610229 43.392181 9.059906 
16 11.444092 9.775162 10.251999 9.298325 10.728836 9.536743 10.728836 8.583069 11.444092 9.536743 10.251999 9.298325 10.728836 9.536743 10.251999 8.344650 
16 13.589859 14.543533 7.867813 15.735626 13.113022 15.497208 14.066696 15.497208 13.589859 15.020370 7.390976 15.735626 13.351440 15.497208 14.305115 15.497208 
16 11.205673 28.848648 28.610229 27.894974 11.682510 28.848648 29.087067 28.610229 11.205673 28.610229 28.848648 27.894974 11.444092 28.848648 28.848648 28.133392 
16 16.212463 9.536743 17.404556 9.775162 10.490417 8.583069 9.298325 8.821487 17.166138 8.821487 17.642975 9.059906 10.728836 8.583069 9.536743 9.059906 
16 16.689301 10.490417 11.920929 10.490417 10.967255 10.490417 11.920929 9.775162 16.450882 9.775162 11.682510 10.013580 11.444092 10.013580 12.636185 9.536743 
16 10.013580 14.066696 8.344650 14.543533 9.059906 14.305115 8.583069 14.781952 10.013580 14.305115 8.344650 14.543533 9.536743 14.543533 8.583069 14.781952 
16 43.392181 19.073486 18.358231 27.418137 52.213669 18.835068 18.358231 18.596649 41.484833 19.550323 18.358231 28.133392 52.690506 19.550323 18.596649 19.311905 
16 218.153000 296.354294 11.682510 302.553177 12.397766 296.831131 7.629395 303.268433 219.583511 297.069550 12.397766 303.506851 12.874603 297.546387 12.159348 302.791595 
16 11.920929 324.726105 10.967255 324.964523 12.159348 324.726105 11.682510 324.249268 13.351440 323.772430 11.205673 324.010849 12.159348 323.772430 10.967255 323.534012 
16 11.444092 11.682510 12.159348 12.159348 12.159348 11.920929 12.159348 11.444092 11.444092 11.682510 11.920929 11.920929 11.920929 11.682510 11.920929 11.682510 
16 11.682510 11.444092 11.205673 12.397766 11.682510 11.682510 10.728836 12.159348 11.920929 11.682510 11.205673 12.159348 11.444092 11.682510 11.205673 12.159348 
16 64.134598 11.682510 65.565109 12.159348 64.134598 11.682510 65.088272 11.682510 63.896179 11.444092 65.326691 11.920929 63.896179 11.205673 66.280365 12.636185 
16 12.397766 27.894974 12.636185 27.656555 12.874603 27.894974 12.397766 27.894974 12.397766 27.894974 12.874603 27.656555 12.874603 27.656555 12.636185 27.894974 
16 11.682510 12.159348 12.874603 12.159348 12.397766 12.397766 12.159348 12.397766 12.159348 12.159348 12.397766 12.159348 12.397766 12.159348 12.636185 12.159348 
16 31.948090 21.696091 32.901764 21.457672 32.424927 21.457672 33.378601 21.219254 31.471252 21.457672 32.901764 21.457672 32.186508 21.457672 34.093857 21.457672 
16 11.920929 20.980835 21.219254 20.503998 10.728836 20.503998 20.742416 20.742416 11.682510 20.742416 20.980835 20.027161 10.251999 20.503998 20.742416 20.980835 
16 12.159348 13.351440 12.636185 12.397766 11.920929 13.113022 13.113022 12.159348 12.636185 13.113022 12.874603 12.159348 12.159348 12.874603 13.113022 11.920929 
16 363.588333 39.339066 364.303589 40.054321 363.826752 39.815903 365.018845 40.531158 363.588333 39.815903 364.303589 39.815903 363.826752 39.577484 365.257263 40.769577 
16 10.967255 36.954880 11.444092 36.478043 11.205673 36.716461 10.728836 36.478043 10.490417 36.478043 11.682510 36.478043 10.967255 36.478043 10.728836 36.716461 
16 10.490417 12.159348 11.205673 12.159348 10.490417 11.444092 10.967255 11.682510 10.728836 12.159348 10.967255 11.920929 10.728836 11.920929 10.967255 11.444092 
16 29.087067 69.618225 87.261200 69.618225 87.261200 69.856644 86.784363 69.379807 27.418137 70.095062 87.022781 70.095062 87.022781 70.333481 86.784363 70.095062 
16 11.205673 9.059906 11.444092 9.536743 11.205673 9.298325 11.205673 9.298325 11.444092 8.583069 10.967255 8.344650 11.205673 8.583069 11.444092 9.298325 
16 63.180923 56.266785 57.220459 56.266785 62.942505 56.505203 57.220459 56.266785 63.180923 56.743622 57.220459 56.266785 63.657761 56.982040 57.220459 56.743622 
16 19.311905 14.543533 20.503998 15.020370 19.073486 15.020370 20.742416 15.497208 19.311905 14.305115 20.265579 15.258789 18.835068 14.781952 21.457672 15.497208 
16 18.119812 18.358231 20.027161 18.358231 18.119812 18.835068 19.788742 18.835068 16.689301 18.119812 19.788742 18.358231 17.881393 18.835068 20.265579 19.550323 
16 12.874603 11.920929 11.444092 11.444092 11.682510 11.682510 10.967255 11.444092 12.397766 11.920929 10.967255 11.682510 11.444092 11.920929 10.728836 11.205673 
16 11.444092 23.365021 27.418137 23.603439 10.013580 23.603439 28.371811 21.457672 15.735626 23.841858 27.179718 23.841858 10.490417 23.603439 27.418137 21.457672 
16 10.490417 17.642975 10.013580 17.642975 10.251999 17.881393 9.298325 17.642975 10.251999 17.166138 9.775162 16.927719 10.490417 17.404556 9.536743 16.927719 
16 10.251999 12.397766 12.397766 11.920929 9.536743 11.920929 11.920929 11.682510 10.251999 12.159348 11.920929 11.920929 9.298325 12.159348 12.159348 11.920929 
16 10.967255 15.735626 15.258789 15.735626 11.205673 15.497208 15.735626 15.497208 10.490417 15.735626 15.258789 15.497208 10.490417 15.735626 15.497208 15.497208 
16 28.133392 14.781952 14.781952 14.543533 14.781952 14.543533 14.305115 14.543533 29.325485 14.781952 15.020370 14.781952 14.305115 14.781952 14.305115 14.543533 
16 28.848648 10.251999 10.728836 10.251999 29.563904 10.013580 10.967255 10.251999 28.848648 9.536743 10.490417 9.536743 30.040741 9.775162 10.251999 9.775162 
16 17.642975 19.311905 17.404556 8.106232 17.166138 19.550323 17.404556 8.106232 17.404556 19.311905 17.404556 8.344650 17.404556 18.835068 17.642975 8.344650 
16 12.397766 33.855438 33.617020 33.617020 11.920929 33.140182 33.855438 33.140182 12.397766 33.617020 33.140182 33.855438 11.682510 33.140182 33.855438 33.140182 
16 12.874603 14.305115 11.920929 13.828278 12.159348 13.589859 11.444092 13.828278 12.636185 14.305115 11.920929 13.589859 12.397766 13.828278 11.205673 13.828278 
16 11.444092 12.397766 12.874603 11.205673 11.682510 12.636185 11.444092 10.967255 11.682510 13.351440 12.636185 11.920929 11.682510 12.874603 11.682510 11.920929 
16 13.113022 11.682510 12.159348 11.205673 14.781952 12.159348 12.397766 11.682510 13.351440 11.682510 11.682510 11.444092 15.258789 11.920929 15.735626 11.682510 
16 11.205673 34.809113 35.047531 35.524368 10.967255 34.570694 34.809113 35.047531 10.728836 34.809113 34.809113 35.285950 10.728836 34.332275 34.809113 34.809113 
16 11.205673 11.205673 10.490417 10.490417 10.490417 10.967255 10.013580 10.490417 10.490417 11.444092 10.251999 10.728836 10.728836 10.967255 10.013580 10.490417 
16 10.490417 11.205673 10.490417 10.490417 10.728836 10.728836 10.251999 11.205673 10.728836 11.205673 10.490417 10.728836 10.490417 10.490417 10.013580 10.967255 
16 10.013580 9.298325 10.967255 11.205673 10.728836 8.821487 10.728836 11.205673 10.251999 9.298325 10.967255 10.967255 10.967255 8.106232 10.728836 11.205673 
16 11.205673 11.682510 11.205673 11.205673 12.159348 11.682510 10.728836 11.920929 10.967255 11.444092 10.967255 11.444092 11.444092 11.682510 10.728836 11.920929 
16 21.934509 25.272369 22.411346 7.629395 23.365021 26.226044 22.888184 25.510788 23.603439 25.987625 22.888184 7.867813 23.603439 25.987625 22.888184 25.749207 
16 10.967255 16.450882 16.689301 16.212463 16.927719 16.450882 16.927719 15.735626 9.298325 16.450882 16.450882 16.450882 16.689301 16.689301 16.689301 15.497208 
16 11.920929 11.444092 11.205673 10.728836 11.205673 11.682510 11.444092 10.728836 11.920929 11.444092 10.967255 10.967255 11.444092 11.444092 11.205673 10.728836 
16 11.205673 14.543533 10.728836 15.020370 11.682510 14.305115 10.728836 15.020370 10.967255 14.781952 11.205673 14.781952 11.444092 14.781952 10.251999 14.781952 
16 10.967255 11.444092 11.444092 10.728836 10.967255 11.205673 11.205673 11.205673 11.205673 11.205673 10.728836 10.728836 10.967255 10.728836 11.205673 11.205673 
16 11.205673 10.013580 10.967255 9.536743 10.728836 10.013580 10.490417 9.536743 10.728836 10.013580 10.967255 9.536743 10.490417 10.013580 10.490417 9.298325 
16 21.219254 23.603439 20.980835 23.365021 21.219254 23.603439 21.219254 23.365021 21.219254 23.365021 20.742416 23.126602 21.219254 23.365021 20.980835 24.080276 
16 11.444092 10.728836 11.682510 9.775162 10.967255 10.490417 11.444092 9.775162 10.967255 10.728836 11.682510 10.013580 10.728836 10.490417 11.205673 9.059906 
16 11.444092 11.205673 11.205673 11.205673 10.728836 10.490417 11.682510 11.205673 11.682510 11.682510 11.205673 11.682510 11.205673 10.967255 11.444092 11.205673 
16 10.967255 11.682510 11.444092 12.159348 10.728836 11.682510 11.444092 12.397766 10.728836 11.444092 11.444092 12.159348 10.967255 11.205673 11.205673 12.159348 
16 11.444092 10.251999 10.251999 10.251999 10.490417 10.251999 10.251999 10.728836 10.967255 10.728836 10.013580 10.251999 10.490417 10.251999 9.775162 10.490417 
16 10.967255 26.941299 25.272369 27.656555 11.205673 26.941299 25.749207 26.941299 10.967255 27.418137 25.272369 27.418137 10.728836 26.941299 25.510788 26.941299 
16 15.497208 11.205673 13.589859 11.444092 12.874603 11.205673 13.589859 10.967255 15.497208 11.205673 13.113022 11.205673 12.636185 11.205673 14.305115 11.205673 
16 10.967255 10.728836 10.013580 10.728836 10.967255 10.251999 10.251999 10.490417 10.490417 10.490417 10.013580 10.728836 10.728836 10.490417 10.013580 10.490417 
16 26.702881 9.059906 9.775162 9.298325 10.251999 9.059906 10.013580 9.059906 28.133392 9.059906 9.775162 9.298325 10.251999 9.059906 9.775162 9.298325 
16 10.490417 10.967255 10.967255 10.728836 10.728836 10.728836 10.728836 10.490417 10.728836 10.013580 10.728836 10.013580 10.967255 10.013580 10.728836 10.013580 
16 12.159348 11.205673 10.251999 11.444092 11.682510 11.205673 10.728836 10.967255 11.444092 10.728836 10.013580 11.205673 11.682510 10.967255 10.490417 11.205673 
16 10.728836 10.490417 10.490417 10.013580 10.967255 10.013580 10.251999 9.775162 10.728836 10.251999 10.251999 10.013580 10.728836 10.013580 10.013580 9.775162 
16 76.293945 10.013580 10.251999 10.728836 10.013580 10.490417 10.013580 10.490417 78.201294 10.013580 10.490417 10.967255 9.775162 10.251999 9.775162 10.251999 
16 18.596649 20.027161 20.265579 20.027161 18.596649 7.152557 20.027161 20.980835 19.073486 20.265579 20.265579 19.788742 18.835068 7.629395 20.503998 20.265579 
16 10.728836 10.490417 10.013580 10.490417 10.013580 10.728836 10.013580 10.490417 10.490417 10.728836 10.251999 10.490417 9.775162 10.728836 9.536743 10.490417 
16 10.967255 10.490417 9.298325 10.251999 11.444092 10.251999 10.490417 10.490417 10.967255 10.728836 8.344650 10.728836 10.728836 10.490417 10.728836 10.967255 
16 11.205673 10.967255 11.205673 10.490417 11.682510 10.728836 10.728836 10.728836 10.728836 11.205673 10.967255 10.490417 11.205673 10.490417 10.490417 10.728836 
16 16.450882 42.200089 42.438507 42.200089 14.781952 41.961670 42.438507 41.961670 15.974045 41.961670 42.915344 42.200089 14.066696 41.723251 42.438507 41.723251 
16 11.444092 11.205673 10.728836 10.728836 11.205673 11.205673 10.967255 11.205673 11.444092 11.205673 10.490417 11.205673 10.967255 10.967255 11.444092 10.967255 
16 10.251999 11.682510 11.205673 11.444092 10.251999 10.967255 10.967255 10.967255 10.251999 12.159348 11.205673 11.682510 9.775162 12.159348 11.205673 11.444092 
16 21.696091 10.490417 11.205673 10.728836 10.728836 10.967255 10.490417 10.490417 23.126602 10.728836 10.728836 10.490417 10.728836 10.728836 10.728836 10.251999 
16 12.397766 10.967255 10.967255 10.967255 11.920929 11.205673 11.205673 10.967255 12.397766 10.490417 10.967255 10.967255 11.920929 10.490417 11.205673 10.967255 
16 45.299530 51.259995 46.730042 51.975250 8.106232 53.644180 46.968460 52.690506 45.061111 51.498413 46.968460 52.690506 8.344650 53.405762 47.683716 52.690506 
