#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16 5.483627 5.722046 5.483627 5.483627 
16 5.245209 5.006790 5.245209 4.768372 
16 5.960464 5.722046 5.483627 5.722046 
16 29.563904 28.610229 29.802322 28.848648 
16 5.722046 5.722046 5.722046 5.722046 
16 13.113022 6.198883 13.589859 5.722046 
16 5.483627 5.483627 5.960464 5.483627 
16 8.821487 9.059906 9.059906 9.298325 
16 5.483627 5.960464 6.198883 5.722046 
16 5.722046 5.722046 5.722046 5.245209 
16 5.722046 5.722046 5.483627 5.483627 
16 5.960464 5.960464 5.483627 5.960464 
16 6.437302 6.198883 6.437302 5.960464 
16 9.775162 6.198883 10.251999 5.960464 
16 5.722046 5.483627 5.960464 5.245209 
16 5.245209 5.722046 5.245209 5.483627 
16 4.768372 5.722046 5.245209 5.483627 
16 5.245209 4.529953 5.006790 4.053116 
16 5.483627 5.483627 5.722046 5.483627 
16 7.152557 5.722046 7.152557 5.483627 
16 5.483627 5.245209 5.483627 4.768372 
16 5.483627 5.722046 5.722046 5.483627 
16 5.722046 4.053116 5.483627 3.576279 
16 5.483627 6.437302 5.483627 6.198883 
16 5.960464 6.198883 5.245209 5.960464 
16 5.483627 5.483627 5.483627 5.483627 
16 5.483627 9.059906 5.722046 9.298325 
16 6.437302 102.281570 5.722046 102.281570 
16 11.682510 107.049942 11.920929 106.811523 
16 5.960464 20.742416 5.483627 5.006790 
16 5.722046 4.291534 5.245209 3.814697 
16 9.536743 5.722046 9.536743 5.483627 
16 112.056732 253.200531 111.818314 253.200531 
16 5.722046 5.722046 6.198883 5.722046 
16 5.960464 5.960464 6.198883 6.198883 
16 5.960464 5.722046 6.198883 5.483627 
16 5.722046 39.339066 4.529953 39.339066 
16 5.483627 5.006790 5.006790 5.006790 
16 5.483627 5.245209 5.245209 5.006790 
16 5.483627 5.006790 5.722046 5.006790 
16 5.483627 5.483627 5.960464 5.245209 
16 5.483627 5.722046 5.483627 5.483627 
16 7.629395 5.960464 7.629395 5.722046 
16 5.245209 5.483627 5.960464 5.245209 
16 5.483627 5.960464 5.483627 5.722046 
16 5.006790 5.483627 5.006790 5.245209 
16 5.722046 5.483627 5.722046 5.483627 
16 5.483627 5.245209 6.198883 5.006790 
16 7.152557 7.390976 7.152557 7.390976 
16 22.172928 20.265579 22.172928 20.027161 
16 5.006790 11.205673 5.006790 10.967255 
16 43.630600 43.392181 43.630600 43.392181 
16 5.006790 5.245209 5.006790 5.245209 
16 30.279160 5.722046 30.279160 5.483627 
16 5.960464 5.245209 5.722046 5.006790 
16 5.483627 5.483627 5.245209 5.483627 
16 5.722046 376.224518 6.198883 375.986099 
16 5.722046 5.483627 5.483627 5.483627 
16 5.483627 5.960464 5.245209 5.722046 
