#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) 
16384 22.172928 20.980835 21.696091 20.027161 21.457672 20.265579 20.742416 19.311905 
16384 22.172928 20.027161 20.742416 19.311905 21.457672 19.311905 20.265579 18.358231 
16384 21.457672 20.265579 20.980835 19.788742 20.980835 19.550323 20.503998 19.073486 
16384 22.172928 20.265579 20.980835 19.550323 21.696091 19.788742 20.265579 19.073486 
16384 22.172928 22.172928 22.649765 18.119812 21.457672 21.457672 22.172928 17.642975 
16384 22.172928 20.265579 20.980835 18.835068 21.457672 19.550323 20.503998 18.119812 
16384 22.172928 21.696091 21.934509 20.503998 21.696091 20.980835 20.980835 19.788742 
16384 22.172928 20.742416 20.980835 19.788742 21.219254 20.027161 20.265579 19.073486 
16384 21.934509 20.980835 21.219254 20.027161 21.219254 20.265579 20.503998 19.311905 
16384 21.934509 21.219254 21.457672 20.027161 21.457672 20.265579 20.503998 19.073486 
16384 22.172928 20.503998 20.980835 19.788742 21.457672 20.265579 20.503998 19.073486 
16384 22.649765 21.219254 21.457672 20.265579 21.934509 20.503998 20.980835 19.550323 
16384 21.934509 20.265579 21.219254 19.550323 21.219254 19.550323 20.503998 18.835068 
16384 21.934509 20.503998 21.219254 19.311905 21.219254 19.788742 20.503998 18.835068 
16384 22.172928 20.265579 21.457672 19.788742 21.457672 19.550323 20.503998 18.835068 
16384 22.411346 20.742416 21.219254 19.550323 21.696091 20.027161 20.503998 18.596649 
16384 22.411346 20.503998 20.265579 19.311905 21.934509 19.550323 19.550323 18.835068 
16384 21.934509 20.027161 20.742416 19.550323 21.219254 19.311905 19.788742 18.596649 
16384 21.696091 20.503998 20.980835 19.788742 20.742416 20.027161 20.265579 18.835068 
16384 21.219254 20.742416 21.219254 19.788742 20.742416 20.027161 20.503998 19.073486 
16384 21.934509 20.265579 20.742416 18.835068 21.219254 19.550323 19.788742 18.119812 
16384 22.172928 20.742416 21.219254 19.550323 21.457672 20.027161 20.503998 18.596649 
16384 22.411346 21.457672 22.172928 20.503998 21.457672 20.980835 21.457672 19.788742 
16384 22.172928 20.503998 20.980835 19.788742 21.457672 20.027161 20.265579 19.073486 
16384 22.411346 20.027161 21.219254 18.835068 21.219254 18.835068 20.027161 18.119812 
16384 22.411346 20.503998 21.219254 20.027161 22.172928 19.788742 20.265579 19.073486 
16384 21.934509 20.980835 21.696091 20.265579 21.457672 20.265579 21.219254 19.311905 
16384 21.934509 20.742416 20.742416 20.027161 21.457672 20.265579 20.503998 19.073486 
16384 21.696091 20.742416 21.457672 19.550323 21.457672 20.027161 20.503998 19.073486 
16384 24.557114 22.649765 23.841858 21.457672 23.603439 21.696091 23.126602 21.219254 
16384 23.841858 21.696091 22.649765 20.503998 23.365021 20.980835 21.934509 20.027161 
16384 22.172928 20.503998 21.457672 20.265579 21.696091 20.027161 20.742416 19.550323 
16384 21.934509 20.980835 21.219254 19.788742 21.457672 20.265579 20.265579 18.835068 
16384 21.934509 20.503998 20.980835 19.550323 21.457672 19.788742 20.503998 18.835068 
16384 22.172928 23.365021 23.126602 22.172928 21.696091 22.411346 22.172928 21.219254 
16384 24.557114 23.126602 24.080276 21.219254 24.080276 22.411346 23.365021 21.219254 
16384 30.279160 28.848648 29.802322 29.325485 30.040741 28.610229 29.087067 28.610229 
16384 23.841858 22.411346 23.126602 21.934509 23.603439 21.934509 22.411346 21.219254 
16384 28.848648 20.503998 33.617020 20.027161 28.133392 19.550323 32.424927 19.311905 
16384 22.411346 20.503998 21.696091 19.788742 20.980835 19.311905 20.027161 18.596649 
16384 22.649765 20.742416 21.219254 19.550323 21.457672 20.027161 20.503998 18.835068 
16384 21.934509 21.219254 21.934509 20.027161 21.457672 20.265579 20.980835 19.073486 
16384 22.888184 20.503998 21.457672 19.788742 22.172928 19.788742 20.742416 18.835068 
16384 22.411346 20.503998 20.742416 19.073486 21.696091 19.788742 20.265579 18.358231 
16384 21.934509 20.980835 21.934509 20.265579 21.696091 20.265579 21.457672 19.311905 
16384 21.934509 20.503998 21.696091 20.265579 21.457672 20.027161 20.742416 19.311905 
16384 22.649765 20.980835 21.696091 19.788742 21.696091 20.027161 20.742416 19.073486 
16384 22.172928 20.503998 21.457672 19.788742 21.696091 20.027161 20.742416 19.073486 
16384 22.172928 21.457672 21.457672 20.265579 21.696091 20.742416 20.980835 19.073486 
16384 22.411346 20.980835 21.696091 20.265579 21.934509 20.265579 20.980835 19.550323 
16384 21.696091 20.503998 20.265579 20.027161 20.742416 19.788742 19.788742 19.073486 
16384 22.411346 20.027161 21.457672 19.311905 21.696091 19.311905 20.742416 18.835068 
16384 25.987625 18.358231 24.795532 22.411346 25.510788 18.119812 23.841858 21.934509 
16384 21.934509 21.457672 21.219254 19.788742 21.219254 20.503998 20.503998 19.073486 
16384 22.172928 20.980835 21.457672 20.027161 21.696091 20.265579 20.742416 19.073486 
16384 22.411346 21.219254 21.696091 19.550323 21.696091 20.503998 20.742416 18.835068 
16384 21.934509 20.265579 27.894974 20.027161 21.457672 19.788742 26.941299 19.311905 
16384 25.749207 23.365021 23.841858 21.219254 25.272369 22.411346 34.093857 19.788742 
16384 23.126602 19.550323 21.696091 18.835068 22.649765 18.835068 20.503998 17.642975 
16384 22.172928 20.503998 21.219254 19.550323 21.934509 19.788742 20.503998 18.835068 
16384 22.411346 20.027161 21.457672 18.835068 21.457672 19.073486 20.503998 17.881393 
16384 22.172928 21.457672 21.219254 20.742416 21.457672 20.742416 20.742416 20.027161 
16384 21.696091 21.219254 21.696091 19.550323 21.219254 20.503998 20.980835 19.073486 
16384 24.557114 20.980835 23.603439 20.265579 24.080276 20.027161 23.126602 19.311905 
16384 21.934509 21.457672 21.219254 20.027161 21.457672 20.503998 20.503998 19.550323 
16384 28.610229 19.788742 41.723251 21.457672 28.133392 19.073486 41.007996 20.503998 
16384 21.934509 20.027161 23.126602 18.358231 20.742416 18.835068 22.172928 17.642975 
16384 21.934509 19.788742 20.742416 18.358231 20.980835 18.596649 19.788742 17.881393 
16384 22.172928 20.742416 21.219254 19.788742 21.219254 20.027161 20.503998 19.073486 
16384 27.894974 20.265579 21.219254 19.550323 26.941299 19.550323 20.503998 18.835068 
16384 26.702881 25.510788 26.464462 24.795532 26.226044 24.557114 25.987625 23.841858 
16384 22.411346 20.503998 21.934509 51.736832 21.934509 20.027161 20.980835 50.783157 
16384 21.934509 20.742416 21.696091 19.073486 20.980835 19.311905 20.265579 18.119812 
16384 21.934509 20.742416 21.219254 19.311905 21.219254 19.788742 20.503998 18.835068 
16384 23.126602 21.934509 22.172928 20.980835 22.649765 21.219254 21.457672 20.265579 
16384 34.809113 20.742416 31.471252 19.788742 34.093857 19.788742 30.755997 18.835068 
16384 26.226044 24.795532 13.113022 23.841858 25.510788 23.841858 12.397766 23.126602 
16384 22.172928 20.980835 21.696091 19.788742 21.457672 20.265579 20.742416 19.073486 
16384 45.299530 38.146973 56.743622 23.126602 44.584274 37.431717 56.266785 22.649765 
16384 23.603439 20.027161 20.742416 34.570694 21.934509 18.835068 20.027161 17.881393 
16384 22.172928 35.047531 21.457672 33.378601 20.503998 33.617020 20.265579 32.663345 
16384 21.934509 19.073486 20.503998 18.119812 20.742416 18.358231 19.550323 17.404556 
16384 37.670135 20.503998 21.696091 19.073486 37.193298 19.550323 20.742416 18.596649 
16384 23.603439 21.457672 21.696091 26.226044 22.888184 20.503998 20.503998 25.033951 
16384 22.411346 29.563904 21.457672 11.920929 21.457672 28.371811 20.265579 10.490417 
16384 25.272369 25.272369 24.080276 21.696091 23.841858 24.080276 22.888184 20.742416 
16384 21.934509 21.696091 20.503998 18.358231 20.980835 5.245209 19.788742 17.642975 
16384 21.696091 20.027161 20.980835 18.835068 20.980835 19.550323 20.027161 18.119812 
16384 22.649765 20.265579 20.742416 19.311905 21.696091 19.788742 20.503998 18.358231 
16384 21.696091 20.742416 20.742416 20.027161 21.219254 20.265579 20.027161 19.550323 
16384 23.365021 21.219254 22.888184 20.265579 22.888184 20.503998 21.457672 19.550323 
16384 25.272369 23.841858 24.080276 22.649765 24.795532 23.365021 23.603439 22.172928 
16384 26.702881 20.265579 20.980835 19.788742 26.464462 19.550323 20.027161 19.073486 
16384 22.888184 21.696091 22.172928 27.656555 22.172928 20.742416 21.219254 26.226044 
16384 23.126602 35.047531 21.934509 48.160553 21.696091 33.617020 20.980835 32.186508 
16384 26.702881 18.119812 25.749207 22.888184 25.272369 16.927719 24.795532 22.172928 
16384 34.093857 18.596649 33.378601 31.471252 33.378601 17.404556 32.424927 30.755997 
16384 22.172928 20.265579 20.980835 19.550323 21.219254 19.311905 19.788742 18.835068 
16384 21.934509 20.503998 21.219254 19.788742 21.457672 19.550323 20.265579 18.835068 
16384 21.934509 20.503998 21.457672 19.550323 21.696091 20.027161 20.503998 19.311905 
16384 21.934509 20.265579 20.980835 19.311905 21.219254 19.550323 20.503998 18.596649 
16384 22.172928 20.027161 20.980835 19.550323 21.457672 19.550323 20.503998 19.073486 
16384 22.172928 20.503998 22.411346 20.027161 21.696091 19.550323 21.457672 19.311905 
16384 22.172928 20.742416 21.219254 19.550323 21.457672 19.788742 20.503998 18.835068 
16384 22.411346 20.742416 21.219254 19.311905 21.457672 20.027161 20.503998 19.311905 
16384 21.696091 20.265579 20.980835 19.073486 20.980835 19.550323 20.265579 18.596649 
16384 21.934509 20.503998 21.219254 19.788742 21.457672 19.788742 20.503998 19.073486 
16384 22.411346 20.742416 21.696091 20.027161 21.696091 20.027161 20.742416 19.311905 
16384 21.934509 21.219254 21.457672 19.788742 21.457672 20.265579 20.742416 19.311905 
16384 22.649765 20.742416 21.934509 19.788742 21.934509 19.788742 20.980835 19.073486 
16384 21.934509 21.219254 21.457672 19.550323 21.696091 20.265579 20.742416 19.073486 
16384 21.934509 19.550323 21.219254 19.311905 21.219254 19.073486 20.503998 18.596649 
16384 24.080276 20.265579 22.888184 20.265579 23.365021 19.550323 22.172928 19.550323 
16384 22.888184 42.915344 43.630600 42.200089 43.869019 42.200089 42.915344 41.484833 
16384 21.696091 20.742416 20.980835 19.550323 21.219254 20.027161 20.265579 18.835068 
16384 21.696091 21.934509 21.219254 20.265579 21.219254 21.219254 20.503998 19.550323 
16384 22.649765 20.503998 22.411346 20.265579 22.172928 20.027161 20.980835 19.550323 
16384 22.649765 21.219254 21.457672 19.550323 21.696091 20.503998 20.742416 18.835068 
16384 21.934509 20.742416 21.219254 19.788742 21.219254 20.265579 20.503998 19.311905 
16384 21.696091 20.742416 20.980835 19.550323 21.219254 20.027161 20.265579 18.835068 
16384 21.696091 20.503998 21.219254 19.311905 21.219254 19.788742 20.503998 18.835068 
16384 21.934509 177.621841 177.145004 55.551529 21.219254 176.906586 176.191330 54.836273 
16384 22.411346 22.172928 22.411346 18.835068 21.219254 21.219254 21.696091 18.119812 
16384 22.172928 20.503998 21.457672 20.027161 20.980835 19.788742 20.503998 19.073486 
16384 22.411346 20.980835 21.934509 20.027161 21.934509 20.503998 20.980835 19.311905 
16384 21.457672 21.219254 21.219254 20.027161 20.980835 20.265579 20.503998 19.311905 
16384 22.172928 21.457672 21.934509 20.265579 21.934509 20.742416 21.219254 19.550323 
16384 22.411346 21.219254 21.219254 19.788742 21.934509 20.265579 20.503998 19.311905 
16384 22.649765 20.742416 21.696091 22.649765 21.934509 19.788742 20.980835 21.934509 
16384 22.649765 20.980835 21.696091 20.503998 21.934509 20.265579 20.980835 19.311905 
16384 22.172928 21.219254 21.934509 20.265579 21.696091 20.503998 20.980835 19.311905 
16384 21.696091 20.265579 21.219254 20.503998 20.980835 20.027161 20.265579 19.311905 
16384 22.649765 21.219254 21.934509 20.503998 21.934509 20.742416 21.219254 20.027161 
16384 21.457672 21.219254 20.980835 20.265579 21.219254 20.503998 20.503998 19.550323 
16384 21.934509 20.742416 20.980835 19.311905 21.219254 19.550323 20.503998 18.596649 
16384 21.934509 20.027161 21.219254 19.311905 21.219254 19.311905 20.503998 18.835068 
16384 22.172928 20.742416 21.457672 19.311905 21.457672 20.027161 20.503998 19.311905 
16384 23.126602 20.742416 22.649765 20.265579 22.649765 20.027161 21.457672 19.550323 
16384 22.172928 99.658966 99.420547 37.908554 21.457672 98.943710 98.943710 36.954880 
16384 22.888184 19.550323 20.980835 18.596649 21.457672 19.073486 20.503998 18.119812 
16384 21.696091 20.742416 24.080276 19.788742 20.980835 20.027161 22.888184 19.550323 
16384 21.934509 28.610229 20.503998 28.371811 20.742416 27.656555 19.788742 27.656555 
16384 21.934509 19.550323 20.742416 18.358231 20.742416 18.596649 19.788742 17.642975 
16384 21.934509 20.742416 21.219254 19.311905 21.457672 20.265579 20.742416 18.596649 
16384 22.411346 106.573105 106.096268 106.334686 21.696091 105.857849 105.381012 105.857849 
16384 22.411346 20.027161 20.980835 100.851059 20.980835 19.073486 20.265579 100.374222 
16384 48.637390 20.027161 24.557114 19.550323 47.683716 19.311905 23.603439 18.596649 
16384 22.649765 92.744827 89.645386 92.983246 22.172928 92.029572 88.691711 92.029572 
16384 23.603439 43.392181 37.193298 36.239624 22.172928 42.200089 36.478043 35.524368 
16384 21.934509 27.894974 27.418137 27.894974 20.980835 26.941299 26.464462 27.179718 
16384 22.172928 20.265579 36.478043 18.358231 20.980835 19.311905 35.524368 18.119812 
16384 22.172928 23.126602 20.742416 20.503998 20.503998 21.934509 19.788742 19.788742 
16384 22.411346 20.027161 23.841858 19.073486 21.696091 19.311905 23.126602 18.119812 
16384 30.040741 19.788742 26.702881 18.358231 29.087067 18.358231 25.987625 17.404556 
16384 22.172928 23.126602 22.649765 19.788742 21.219254 22.172928 22.172928 18.835068 
16384 22.411346 67.949295 21.219254 19.550323 21.696091 67.234039 20.503998 18.835068 
16384 30.994415 37.908554 37.908554 37.908554 29.563904 37.193298 37.431717 37.193298 
16384 26.226044 20.265579 25.033951 18.835068 25.272369 19.311905 24.318695 18.358231 
16384 24.557114 36.478043 36.001205 20.027161 24.318695 35.762787 35.047531 19.550323 
16384 21.934509 19.550323 20.265579 18.119812 20.503998 18.596649 19.788742 17.166138 
16384 26.941299 20.742416 27.179718 39.577484 25.987625 20.027161 26.464462 39.100647 
16384 36.716461 38.623810 35.762787 52.690506 35.285950 37.670135 34.809113 51.498413 
16384 30.279160 25.987625 21.696091 21.934509 29.087067 25.033951 20.503998 20.980835 
16384 43.630600 81.300735 80.585480 68.187714 42.915344 80.823898 79.870224 67.234039 
16384 22.888184 35.524368 26.941299 35.285950 22.172928 34.809113 25.749207 34.332275 
16384 34.570694 27.656555 33.140182 26.941299 33.140182 26.226044 32.186508 25.987625 
16384 72.717667 63.180923 61.035156 20.980835 72.002411 62.227249 59.843063 19.788742 
16384 23.603439 21.934509 22.411346 20.980835 22.888184 21.219254 21.696091 20.027161 
16384 22.888184 36.001205 34.093857 32.424927 22.411346 35.524368 21.696091 20.027161 
16384 22.411346 29.087067 20.980835 28.371811 21.696091 28.610229 19.788742 27.656555 
16384 22.172928 20.742416 21.219254 19.311905 21.696091 20.027161 20.742416 18.835068 
16384 26.464462 25.749207 122.308731 25.749207 25.987625 25.033951 120.639801 25.272369 
16384 22.411346 19.788742 20.980835 21.934509 20.980835 18.596649 20.265579 20.027161 
16384 22.888184 30.517578 21.934509 29.325485 22.172928 29.563904 20.742416 28.610229 
16384 23.126602 18.596649 21.457672 16.927719 21.934509 17.404556 20.980835 16.212463 
16384 31.471252 26.226044 39.577484 25.987625 30.994415 25.272369 39.339066 25.510788 
16384 53.644180 49.114227 52.452087 47.922134 52.690506 47.683716 51.736832 47.445297 
16384 26.226044 24.557114 25.272369 24.318695 25.272369 23.841858 24.795532 23.365021 
16384 41.723251 20.742416 42.200089 20.265579 41.246414 20.027161 41.246414 19.788742 
16384 21.696091 22.888184 26.226044 19.073486 21.457672 22.411346 24.557114 18.596649 
16384 22.411346 34.809113 20.503998 34.570694 21.219254 34.093857 20.027161 33.855438 
16384 23.603439 33.855438 23.126602 32.663345 23.126602 33.140182 22.172928 31.709671 
16384 30.517578 25.033951 30.040741 24.318695 30.040741 24.557114 29.087067 23.841858 
16384 35.285950 21.219254 22.649765 20.503998 34.809113 20.265579 21.934509 20.027161 
16384 39.100647 18.835068 30.994415 18.596649 38.623810 17.881393 30.517578 6.914139 
16384 27.894974 25.987625 26.702881 27.418137 26.941299 25.272369 25.987625 26.941299 
16384 35.285950 18.835068 32.901764 17.881393 34.809113 17.166138 32.186508 16.689301 
16384 25.272369 20.265579 24.080276 20.265579 24.795532 14.781952 23.603439 19.788742 
16384 21.934509 20.980835 21.934509 20.742416 21.219254 20.503998 20.980835 20.027161 
16384 22.411346 21.457672 21.219254 21.934509 21.934509 20.742416 20.503998 21.219254 
16384 23.126602 21.457672 19.311905 20.503998 22.649765 20.980835 20.742416 20.027161 
16384 36.716461 21.457672 40.054321 20.980835 36.478043 20.742416 38.862228 20.503998 
16384 28.848648 37.193298 26.941299 50.783157 27.656555 35.762787 26.226044 50.067902 
16384 22.649765 35.285950 38.385391 48.398972 21.934509 34.332275 37.193298 47.445297 
16384 34.809113 21.457672 25.510788 19.311905 33.855438 20.742416 24.557114 18.119812 
16384 22.888184 21.934509 22.172928 22.411346 22.411346 21.696091 21.457672 21.934509 
16384 29.563904 20.265579 21.696091 19.788742 28.610229 19.550323 20.503998 18.835068 
16384 23.365021 21.934509 25.033951 25.510788 22.411346 20.980835 24.318695 24.557114 
16384 22.172928 20.265579 21.219254 18.358231 20.980835 18.835068 20.265579 17.642975 
16384 21.934509 145.673752 145.196915 145.912170 21.457672 144.958496 144.481659 144.958496 
16384 25.987625 20.980835 21.934509 254.392624 24.795532 19.550323 21.219254 253.915787 
16384 25.033951 35.285950 74.625015 35.285950 24.318695 34.570694 73.671341 34.332275 
16384 22.172928 19.550323 20.742416 17.881393 21.219254 18.358231 19.788742 17.404556 
16384 22.411346 27.656555 24.557114 19.788742 21.696091 27.179718 24.080276 19.073486 
16384 29.325485 22.411346 24.318695 22.172928 27.894974 21.934509 23.365021 21.457672 
16384 21.934509 20.503998 21.219254 20.027161 21.457672 19.550323 20.503998 19.073486 
16384 35.285950 21.219254 34.570694 19.788742 34.809113 20.503998 33.617020 19.550323 
16384 25.749207 20.265579 25.272369 19.788742 25.272369 19.788742 24.557114 19.073486 
16384 21.696091 21.219254 20.742416 19.788742 21.219254 20.503998 20.265579 19.311905 
16384 24.080276 18.358231 23.603439 22.649765 23.365021 17.642975 22.888184 22.172928 
16384 29.802322 28.371811 28.848648 27.656555 29.325485 27.656555 27.894974 26.702881 
16384 22.172928 21.457672 22.172928 20.742416 21.457672 20.980835 21.696091 19.788742 
16384 24.080276 22.888184 22.411346 22.888184 23.603439 21.934509 21.696091 22.172928 
