#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) 
16777216 3448.009491 5652.189255 7657.527924 5800.485611 5653.858185 5952.596664 7659.196854 5802.631378 
16777216 3424.406052 5608.320236 7353.782654 5465.269089 5610.227585 5661.010742 7355.451584 5466.699600 
16777216 3415.822983 5614.280701 7345.438004 5476.713181 5615.949631 5651.235580 7347.106934 5478.858948 
16777216 3412.961960 5604.743958 7510.423660 5606.651306 5606.412888 5793.809891 7511.615753 5609.035492 
16777216 3441.333771 5640.268326 7375.001907 5500.555038 5642.175674 5682.229996 7376.432419 5504.369736 
16777216 3441.572189 5643.367767 7389.307022 5487.442017 5645.513535 5682.945251 7390.499115 5489.587784 
16777216 3441.810608 5646.705627 7378.578186 5482.435226 5649.328232 5685.091019 7379.531860 5485.296249 
16777216 3464.460373 5590.200424 7420.301437 5504.608154 5592.584610 5725.145340 7421.493530 5506.753922 
16777216 3446.102142 5629.301071 7640.838623 5482.673645 5631.685257 5853.176117 7642.030716 5484.104156 
16777216 3439.903259 5596.637726 7379.293442 5474.328995 5598.306656 5686.044693 7380.485535 5476.713181 
16777216 3427.028656 5628.108978 7377.624512 5485.534668 5629.301071 5677.700043 7378.816605 5488.157272 
16777216 3453.969955 5614.280701 7513.761520 5602.359772 5658.149719 5715.370178 7514.953613 5604.982376 
16777216 3435.134888 5643.606186 7424.116135 5480.527878 5645.751953 5682.229996 7425.546646 5482.912064 
16777216 3413.438797 5614.519119 7414.817810 5450.248718 5617.141724 5651.950836 7416.248322 5454.063416 
16777216 3559.589386 5740.404129 7505.893707 5561.828613 5741.834641 5813.121796 7507.085800 5564.928055 
16777216 3522.396088 5728.721619 7476.329803 5554.437637 5730.867386 5779.743195 7477.521896 5556.583405 
16777216 3447.055817 5649.328232 7414.817810 5506.515503 5651.473999 5684.137344 7416.725159 5508.422852 
16777216 3422.737122 5594.253540 7408.142090 5475.521088 5596.637726 5683.660507 7410.049438 5477.666855 
16777216 3452.539444 5686.283112 7413.625717 5541.324615 5687.236786 5690.336227 7414.817810 5544.662476 
16777216 3470.897675 5631.446838 7401.943207 5470.514297 5633.592606 5708.217621 7403.135300 5473.136902 
16777216 3440.856934 5653.381348 7387.399673 5309.820175 5655.765533 5693.674088 7388.591766 5311.012268 
16777216 3494.501114 5595.922470 7436.752319 5449.533463 5598.306656 5743.503571 7437.705994 5452.156067 
16777216 3474.950790 5635.738373 7660.865784 5494.594574 5636.930466 5719.423294 7662.057877 5496.501923 
16777216 3503.084183 5630.493164 7424.116135 5508.184433 5631.923676 5732.059479 7425.069809 5509.853363 
16777216 3449.678421 5603.313446 7479.667664 5477.190018 5605.459213 5677.938461 7480.621338 5480.766296 
16777216 3753.423691 5558.967590 7676.124573 5574.226379 5561.590195 5981.922150 7677.316666 5584.239960 
16777216 3456.592560 5592.107773 7384.061813 5483.627319 5594.015121 5691.528320 7385.253906 5486.011505 
16777216 3581.523895 5556.583405 7480.621338 5479.574203 5558.013916 5788.326263 7481.813431 5482.196808 
16777216 3414.630890 5614.519119 7554.769516 5653.858185 5616.903305 5861.282349 7555.961609 5656.003952 
16777216 3542.423248 5745.172501 7531.881332 5575.895309 5747.079849 5786.418915 7533.073425 5578.041077 
16777216 3663.778305 5972.146988 7617.235184 5811.929703 5833.625793 6064.653397 7619.857788 5814.313889 
16777216 3559.589386 6109.237671 8888.959885 6229.162216 6054.401398 6774.425507 8889.436722 6232.261658 
16777216 3428.936005 5620.241165 7378.339767 5454.301834 5622.625351 5683.898926 7379.770279 5458.593369 
16777216 3757.238388 5558.729172 7613.658905 5520.582199 5562.067032 5919.694901 7615.566254 5522.966385 
16777216 4029.273987 6190.776825 8097.887039 6186.246872 6169.080734 6323.814392 8099.794388 6187.677383 
16777216 4098.415375 5412.101746 8052.587509 5487.203598 5414.724350 6150.484085 8053.541183 5488.872528 
16777216 3558.874130 5737.543106 7550.477982 5486.726761 5739.450455 5806.684494 7551.193237 5487.918854 
16777216 3643.035889 5752.325058 7704.973221 5729.436874 5753.278732 6010.532379 7706.403732 5730.390549 
16777216 3419.876099 5608.320236 7379.293442 5472.183228 5609.512329 5669.593811 7380.247116 5473.852158 
16777216 3411.531448 5613.803864 7364.749908 5476.713181 5614.280701 5651.712418 7365.942001 5478.143692 
16777216 3970.861435 5761.861801 8141.040802 5957.603455 5764.007568 6439.447403 8142.232895 5975.008011 
16777216 3479.957581 5603.551865 7438.182831 5484.819412 5605.697632 5717.039108 7439.374924 5487.442017 
16777216 3452.777863 5656.957626 7381.916046 5493.879318 5658.864975 5689.859390 7383.108139 5496.263504 
16777216 3653.049469 5625.247955 8410.215378 5667.924881 5627.632141 6261.825562 8411.884308 5670.309067 
16777216 3473.997116 5647.182465 7669.925690 5800.724030 5648.612976 5888.462067 7671.356201 5810.737610 
16777216 3484.487534 5641.460419 7418.870926 5523.681641 5687.475204 5681.753159 7420.063019 5526.304245 
16777216 3440.380096 5639.791489 7388.591766 5481.004715 5642.414093 5678.892136 7389.783859 5483.150482 
16777216 3692.865372 5802.869797 8256.196976 5725.860596 5805.253983 5954.265594 8257.389069 5728.006363 
16777216 3839.492798 6050.825119 8646.011353 6057.262421 6052.732468 6156.444550 8647.441864 6059.646606 
16777216 3599.405289 5801.677704 7704.496384 5645.990372 5804.061890 6011.486053 7705.926895 5648.374557 
16777216 3504.514694 5625.724792 7412.910461 5494.117737 5627.393723 5718.708038 7415.056229 5496.025085 
16777216 3475.189209 5611.658096 7399.797440 5479.574203 5614.042282 5705.118179 7401.227951 5481.481552 
16777216 3627.777100 5742.311478 7531.642914 5619.525909 5745.410919 5837.202072 7533.073425 5621.433258 
16777216 3457.069397 5613.327026 7409.334183 5631.923676 5621.433258 5710.840225 7410.526276 5633.831024 
16777216 3428.459167 5611.658096 7353.782654 5480.527878 5609.273911 5661.487579 7354.736328 5482.435226 
16777216 3517.150879 5674.600601 7445.096970 5545.377731 5676.507950 5752.086639 7446.527481 5547.523499 
16777216 3487.586975 5689.859390 7603.883743 5533.456802 5691.051483 5725.383759 7605.075836 5535.125732 
16777216 3751.754761 5694.150925 7668.733597 5717.039108 5691.528320 5967.140198 7669.687271 5718.946457 
16777216 3680.706024 5890.130997 7622.718811 5719.661713 5891.799927 5928.277969 7624.149323 5721.569061 
16777216 3440.856934 5609.273911 7504.940033 5465.984344 5610.466003 5739.688873 7506.132126 5468.130112 
16777216 3531.694412 5688.190460 7472.991943 5525.827408 5691.528320 5787.372589 7473.707199 5526.542664 
16777216 3427.028656 5627.155304 7360.696793 5484.342575 5629.062653 5666.494370 7361.650467 5486.488342 
16777216 3504.037857 5633.354187 7493.019104 5515.575409 5634.784698 5775.451660 7494.211197 5517.959595 
16777216 3464.460373 5624.294281 7461.786270 5560.159683 5610.942841 5713.224411 7453.918457 5562.305450 
16777216 3559.589386 5672.216415 8307.456970 5553.960800 5672.454834 5990.028381 8308.887482 5556.106567 
16777216 3565.073013 5736.112595 7693.052292 5589.962006 5737.543106 5871.295929 7694.482803 5592.823029 
16777216 3621.101379 5822.896957 7531.881332 5648.374557 5824.804306 5873.680115 7538.080215 5650.997162 
16777216 3573.417664 5624.532700 7476.806641 5497.455597 5627.870560 5782.127380 7478.475571 5499.601364 
16777216 3452.062607 5816.936493 7761.240005 5674.600601 5818.605423 5892.038345 7762.908936 5676.507950 
16777216 3702.402115 5746.841431 8248.090744 5940.198898 5749.702454 6349.086761 8249.282837 5942.106247 
16777216 4533.052444 6169.557571 9158.849716 6319.761276 6171.226501 7019.996643 9159.803391 6322.145462 
16777216 4865.169525 5863.904953 9209.156036 6290.435791 5867.242813 7217.168808 9209.394455 6292.819977 
16777216 6618.976593 5247.831345 14450.311661 9664.773941 5286.693573 9953.498840 14451.503754 9738.922119 
16777216 5125.761032 5944.252014 9018.182755 6242.752075 6188.392639 6876.945496 9019.374847 6246.089935 
16777216 4873.514175 6320.714951 8818.864822 6293.058395 6323.099136 7009.983063 8861.780167 6295.204163 
16777216 4439.592361 6544.351578 8865.356445 6680.965424 6452.322006 7243.156433 8866.548538 6691.455841 
16777216 3768.444061 5977.869034 7914.781570 5810.022354 5939.006805 6184.816360 7915.735245 5812.168121 
16777216 3458.023071 5609.989166 7510.185242 5544.185638 5611.896515 5707.502365 7511.138916 5546.092987 
16777216 3450.155258 5752.325058 7587.671280 5506.038666 5754.470825 5861.997604 7589.101791 5508.422852 
16777216 3415.346146 5635.976791 7346.630096 5491.733551 5636.692047 5654.811859 7347.822189 5493.879318 
16777216 3546.237946 5620.718002 7503.986359 5527.734756 5622.148514 5810.499191 7505.178452 5529.880524 
16777216 3452.777863 5605.936050 7404.565811 5506.038666 5608.081818 5699.872971 7405.757904 5509.376526 
16777216 3449.678421 5654.573441 7382.631302 5553.960800 5656.003952 5702.972412 7385.015488 5556.106567 
16777216 3447.771072 5644.083023 7399.797440 5481.481552 5646.467209 5686.521530 7400.989532 5483.865738 
16777216 3470.897675 5615.711212 7394.790649 5474.567413 5617.618561 5701.303482 7396.459579 5476.951599 
16777216 3440.380096 5604.982376 7377.147675 5440.711975 5607.366562 5682.706833 7378.816605 5441.904068 
16777216 3546.714783 5712.747574 7478.952408 5617.618561 5714.416504 5785.703659 7479.906082 5619.525909 
16777216 3498.792648 5640.745163 7429.122925 5517.959595 5642.652512 5735.158920 7430.791855 5520.343781 
16777216 3423.213959 5612.850189 7352.113724 5460.739136 5615.949631 5658.388138 7353.067398 5463.361740 
16777216 3414.630890 5619.049072 7351.398468 5461.215973 5621.433258 5657.434464 7353.305817 5463.838577 
16777216 3775.119781 5511.999130 7595.777512 5486.249924 5515.098572 5902.528763 7596.969604 5488.395691 
16777216 3414.630890 5622.625351 7364.988327 5456.924438 5624.294281 5672.216415 7366.180420 5458.593369 
16777216 3416.061401 5638.122559 7418.870926 5559.206009 5640.029907 5710.124969 7420.063019 5561.590195 
16777216 4909.038544 6399.869919 8857.011795 6557.464600 6522.893906 7052.659988 8858.442307 6565.570831 
16777216 3515.720367 5605.220795 7616.043091 5807.876587 5608.558655 5922.079086 7616.996765 5809.783936 
16777216 3729.581833 5902.528763 8508.205414 5783.796310 5904.674530 6086.587906 8509.397507 5784.988403 
16777216 3418.445587 5638.599396 7363.319397 5484.104156 5620.002747 5773.305893 7364.511490 5486.249924 
16777216 3446.578979 5617.141724 14332.771301 5665.779114 5618.572235 6110.906601 14377.593994 5667.924881 
16777216 3754.377365 5930.900574 7797.241211 5723.476410 6052.970886 5973.339081 7799.625397 5724.906921 
16777216 11270.284653 10113.477707 17759.799957 10466.337204 10154.724121 13298.988342 17760.038376 10468.721390 
