#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) 
16 5.722046 6.198883 9.298325 8.583069 9.059906 12.159348 13.589859 9.298325 7.867813 8.344650 9.536743 10.728836 11.682510 12.159348 12.636185 8.821487 
16 5.483627 6.914139 22.888184 8.583069 9.298325 12.636185 12.636185 8.106232 7.629395 8.106232 5.960464 9.775162 10.728836 11.682510 12.159348 7.629395 
16 5.006790 4.768372 7.629395 5.960464 8.344650 9.059906 10.728836 5.722046 5.483627 5.722046 7.629395 6.914139 9.298325 9.059906 10.728836 5.722046 
16 5.483627 19.550323 22.172928 21.696091 9.775162 24.557114 25.987625 21.219254 7.152557 20.742416 21.934509 22.888184 11.920929 24.557114 25.033951 20.980835 
16 5.483627 15.258789 9.059906 16.927719 10.013580 19.788742 12.874603 24.318695 6.914139 17.166138 9.775162 18.119812 11.205673 19.311905 13.113022 24.080276 
16 5.245209 17.881393 11.205673 19.550323 20.503998 12.874603 14.781952 19.550323 17.642975 19.550323 21.696091 24.557114 26.702881 12.636185 14.543533 19.311905 
16 4.529953 10.013580 12.397766 12.159348 4.053116 15.020370 15.974045 2.145767 7.629395 21.934509 23.365021 13.113022 0.238419 14.066696 15.497208 15.735626 
16 5.245209 5.483627 8.583069 7.867813 8.344650 9.775162 10.967255 7.152557 6.198883 6.914139 8.344650 8.106232 9.536743 10.013580 11.444092 7.152557 
16 5.722046 7.390976 9.775162 9.059906 10.490417 12.397766 13.828278 9.298325 8.106232 8.821487 10.251999 10.251999 11.682510 12.159348 13.351440 8.821487 
16 5.960464 8.583069 10.967255 10.490417 10.728836 14.305115 13.351440 10.013580 7.629395 10.490417 10.251999 12.159348 12.159348 14.543533 13.589859 10.251999 
