#size	rtt
8	29.495367
8	29.753156
8	31.496414
8	29.949965
8	27.824325
8	31.804393
8	27.932391
8	41.456360
8	31.177367
8	29.651144
8	30.560008
8	30.063711
8	31.871583
8	27.165629
8	31.960826
8	31.079858
8	28.565795
8	29.404638
8	30.199224
8	28.235634
8	34.862438
8	28.785546
8	27.676423
8	27.903346
8	33.487453
8	32.131630
8	29.418864
8	31.133517
8	32.702527
8	29.707954
8	29.687393
8	28.541039
8	30.249887
8	27.870094
8	32.794924
8	29.910313
8	30.462737
8	32.226804
8	26.186805
8	31.835625
8	28.128079
8	31.171164
8	34.867949
8	28.825819
8	27.996510
8	35.229568
8	28.825484
8	32.149622
8	29.225380
8	28.586520
8	27.615689
8	34.880751
8	29.645645
8	26.956478
8	30.894817
8	30.531467
8	29.193807
8	29.864739
8	30.049220
8	27.535624
8	32.801346
8	31.249300
8	31.337223
8	31.788512
8	27.777708
8	31.430427
8	28.168200
8	28.281113
8	29.691599
8	29.408316
8	29.323034
8	28.575786
8	29.279180
8	31.949630
8	28.929976
8	31.503786
8	31.295371
8	32.067569
8	34.178651
8	31.257529
8	30.878451
8	30.982755
8	33.546607
8	27.965665
8	27.924893
8	31.727566
8	28.020751
8	27.282389
8	31.646258
8	31.332625
8	27.965586
8	31.196227
8	32.416019
8	28.786998
8	32.483442
8	30.466985
8	26.585024
8	29.012940
8	29.038507
8	28.365342
8	28.034005
8	27.813013
8	28.462547
8	30.727966
8	26.623749
8	29.136415
8	28.979954
8	30.244793
8	27.517246
8	36.681471
8	28.181110
8	28.683793
8	30.216054
8	30.097930
8	30.724356
8	31.625046
8	29.081990
8	30.216437
8	29.525973
8	29.055623
8	31.847557
8	30.790843
8	32.105232
8	28.539086
8	28.265991
8	27.970053
8	30.439352
8	29.252060
8	28.080153
8	28.224420
8	27.656261
8	29.180623
8	28.392691
8	29.535375
8	30.095903
8	36.694443
8	32.629940
8	26.667063
8	28.317469
8	29.065765
8	30.567887
8	29.691066
8	30.697337
8	39.557679
8	30.936347
8	32.505574
8	27.827260
8	31.910503
8	29.967529
8	27.743529
8	27.616485
8	27.179632
8	29.271995
8	30.856016
8	28.604504
8	30.054058
8	29.202901
8	29.707061
8	29.415195
8	31.795846
8	29.583067
8	26.570192
8	29.986872
8	30.221728
8	30.529650
8	31.742795
8	28.647698
8	29.603565
8	27.642869
8	29.065647
8	31.270639
8	29.863381
8	28.670102
8	29.684351
8	29.827483
8	28.928052
8	30.985485
8	27.897450
8	27.725171
8	26.779536
8	29.670855
8	38.312079
8	27.851401
8	27.390399
8	26.558185
8	29.389413
8	30.634808
8	28.347406
8	31.014724
8	33.248317
8	32.188344
8	28.263913
8	29.997884
8	30.257408
8	28.987875
8	29.167487
8	28.896756
8	29.716714
8	29.382222
8	30.429478
8	28.900889
8	28.294833
8	30.699685
8	27.787772
8	31.659532
8	30.823747
8	31.592766
8	33.530291
8	29.959143
8	28.544353
8	29.537941
8	29.165010
8	27.619759
8	33.009642
8	28.962671
8	26.655707
8	29.146272
8	27.531082
8	27.882791
8	30.274686
8	28.932842
8	31.147594
8	28.337594
8	31.383320
8	28.292325
8	27.986292
8	26.830941
8	32.704199
8	30.013668
8	29.152946
8	31.389795
8	27.371726
8	29.477922
8	32.291995
8	32.955453
8	29.179786
8	30.656214
8	30.674715
8	29.669339
8	28.069988
8	28.411896
8	31.450101
8	29.764496
8	30.797038
8	28.920843
8	28.592121
8	30.939605
8	30.890570
8	27.499223
8	34.795166
8	33.240041
8	30.905698
8	31.870455
8	29.592130
8	27.361527
8	30.006342
8	30.676755
8	30.464296
8	26.938921
8	37.378324
8	32.041346
8	28.471645
8	31.183992
8	50.690984
8	32.275952
8	29.463947
8	33.307786
8	31.501027
8	29.606178
8	28.658196
8	31.810880
8	31.309526
8	32.360042
8	30.161581
8	32.572249
8	28.273325
8	31.928468
8	29.368506
8	28.565711
8	32.312224
8	30.049936
8	26.990251
8	29.155249
8	27.104201
8	27.426334
8	29.879087
8	29.979816
8	31.580208
8	29.233420
8	26.942626
8	32.495927
8	28.238106
8	29.520953
8	28.433656
8	30.786340
8	26.767784
8	28.794044
8	29.273604
8	28.352975
8	30.348231
8	30.435989
8	31.569255
8	30.691433
8	27.948972
8	27.189709
8	29.302401
8	29.814553
8	26.985874
8	27.832411
8	30.785627
8	28.442571
8	27.961939
8	31.980939
8	31.362227
8	30.786097
8	31.565067
8	31.751949
8	31.608816
8	29.861219
8	30.724020
8	31.947184
8	29.870261
8	31.569913
8	29.707047
8	31.223054
8	31.527654
8	31.664455
8	30.276261
8	32.630228
8	32.105358
8	28.339243
8	29.290088
8	26.722157
8	29.187259
8	28.340778
8	31.248661
8	29.546820
8	31.165924
8	30.345914
8	35.523114
8	28.865104
8	29.353585
8	31.221778
8	29.943017
8	29.603253
8	30.656852
8	30.713873
8	30.773283
8	29.149959
8	28.037063
8	31.417994
8	31.482688
8	29.262172
8	30.909636
8	27.492883
8	28.832822
8	29.656673
8	28.028627
8	30.839839
8	30.436280
8	29.886723
8	31.224640
8	29.496792
8	28.223501
8	30.168406
8	35.845722
8	31.375779
8	30.155145
8	29.000109
8	30.556909
8	29.785734
8	28.941725
8	41.438423
8	29.501516
8	31.371630
8	29.318962
8	28.286230
8	29.125639
8	29.146876
8	28.401048
8	31.641182
8	28.403673
8	29.119920
8	29.135929
8	29.844004
8	34.255592
8	30.580744
8	30.190745
8	27.634200
8	26.047250
8	29.152020
8	28.336533
8	28.888784
8	32.206891
8	28.937518
8	33.799192
8	28.438334
8	29.594288
8	31.883960
8	34.059297
8	30.834721
8	27.957059
8	27.637131
8	31.394770
8	28.893575
8	30.180533
8	27.379546
8	29.471944
8	29.958855
8	28.944855
8	30.638279
8	30.858577
8	30.353720
8	31.302865
8	28.590113
8	28.585438
8	30.375796
8	32.810010
8	29.948454
8	28.806136
8	27.759336
8	29.297117
8	30.863202
8	27.265801
8	28.108303
8	32.910199
8	29.041766
8	27.404249
8	27.807312
8	28.800971
8	32.206976
8	27.804676
8	30.973561
8	28.002477
8	29.098392
8	26.656354
8	27.573551
8	31.079007
8	27.846753
8	26.848054
8	27.711453
8	28.821553
8	28.601439
8	31.456543
8	28.040600
8	29.311639
8	30.224085
8	27.879093
8	35.227011
8	34.757944
8	30.047094
8	27.462608
8	30.505572
8	30.899712
8	32.637986
8	28.080888
8	26.474153
8	28.319618
8	31.342035
8	26.957115
8	28.951134
8	30.148663
8	28.682175
8	27.624827
8	31.707831
8	29.389458
8	30.452871
8	27.990839
8	27.878581
8	27.559515
8	30.059989
8	26.791849
8	29.238505
8	30.052142
8	29.123106
8	29.500668
8	29.686637
8	30.697806
8	27.895433
8	32.732787
8	30.640632
8	27.841114
8	30.878308
8	28.381494
8	29.971624
8	27.657462
8	27.057478
8	28.635132
8	28.494762
8	29.900965
8	29.146457
8	28.134706
8	28.131094
8	27.724493
8	28.594427
8	27.560612
8	27.586294
8	29.294105
8	27.520517
8	30.061849
8	27.297361
8	34.058010
8	28.417640
8	30.491319
8	28.537582
8	29.469527
8	32.141074
8	29.477006
8	29.177454
8	32.389470
8	28.500450
8	27.706819
8	30.723384
8	27.087173
8	29.330230
8	27.438508
8	28.159116
8	28.996565
8	29.777692
8	28.424197
8	28.112671
8	27.734404
8	32.210371
8	28.346463
8	38.712060
8	31.440035
8	28.772920
8	30.950578
8	29.484416
8	28.655451
8	32.688670
8	30.704729
8	29.984249
8	29.715274
8	28.888703
8	29.212135
8	30.998975
8	35.102238
8	29.982958
8	29.460837
8	26.699356
8	28.537899
8	29.827589
8	30.155554
8	29.989268
8	32.655452
8	29.321314
16	29.164587
16	25.299166
16	30.596970
16	48.052652
16	30.087886
16	28.363435
16	30.566362
16	29.484752
16	28.945407
16	27.981537
16	26.578368
16	27.550011
16	31.206978
16	27.218846
16	28.792026
16	29.695549
16	27.129062
16	27.542821
16	28.915184
16	26.789258
16	25.178230
16	31.235486
16	28.211957
16	27.438371
16	29.370624
16	29.852952
16	27.515040
16	29.750580
16	28.964605
16	26.925369
16	31.392978
16	29.463045
16	31.733228
16	26.963583
16	26.999445
16	27.744706
16	27.841759
16	30.209899
16	28.321026
16	31.832598
16	31.232752
16	27.341492
16	33.530407
16	31.343039
16	34.925943
16	29.524272
16	31.224196
16	28.797991
16	28.227846
16	29.484063
16	30.945647
16	28.931420
16	28.643752
16	33.196620
16	28.504892
16	27.650175
16	29.846837
16	32.616839
16	27.359841
16	28.500212
16	30.463668
16	28.243854
16	27.366662
16	31.190108
16	32.012753
16	28.739547
16	27.119481
16	30.183028
16	26.954091
16	28.790192
16	31.321916
16	33.066151
16	29.108242
16	29.427467
16	27.849016
16	27.300316
16	28.389535
16	29.564294
16	28.619710
16	30.405048
16	28.002106
16	27.717086
16	29.990681
16	26.620168
16	33.163368
16	26.482557
16	28.627342
16	27.645659
16	26.967169
16	31.397031
16	29.192968
16	27.762968
16	27.593039
16	31.259754
16	27.316981
16	27.405872
16	29.541631
16	26.937442
16	30.244522
16	27.375649
16	32.530225
16	27.925989
16	28.710576
16	42.792206
16	26.455974
16	28.094841
16	33.255314
16	29.970507
16	28.253787
16	31.556260
16	29.697442
16	26.248600
16	32.039569
16	30.390306
16	30.044061
16	31.291383
16	28.479504
16	29.891732
16	33.091894
16	29.121471
16	30.788025
16	28.377030
16	28.023211
16	25.798012
16	26.140050
16	28.412669
16	27.734836
16	27.169786
16	31.026603
16	29.239685
16	31.687981
16	26.855345
16	27.543862
16	26.743942
16	28.376762
16	28.643118
16	29.678335
16	31.225032
16	27.769094
16	27.060820
16	29.169628
16	27.783200
16	28.461453
16	36.074884
16	29.229860
16	26.473315
16	29.300557
16	32.950583
16	32.600821
16	28.559027
16	27.796990
16	31.065648
16	28.307080
16	31.904549
16	28.626496
16	26.278739
16	27.921535
16	28.400524
16	26.826771
16	27.976575
16	30.516896
16	31.712195
16	28.284151
16	25.256354
16	28.303615
16	28.641415
16	28.613849
16	26.872717
16	31.597205
16	30.233976
16	28.505588
16	30.003659
16	29.233314
16	26.496857
16	28.782426
16	34.845733
16	29.465618
16	31.505059
16	31.060545
16	30.358663
16	29.201053
16	27.825297
16	29.151762
16	29.054775
16	29.543913
16	28.090176
16	30.161642
16	29.339529
16	32.861700
16	28.230605
16	27.740001
16	27.709853
16	29.973426
16	28.966301
16	27.736772
16	30.997341
16	28.255912
16	30.058437
16	29.796686
16	30.211835
16	29.327695
16	27.713334
16	30.606875
16	31.774252
16	29.880316
16	30.669855
16	30.320408
16	29.486483
16	29.168410
16	30.966853
16	29.171035
16	28.684849
16	29.047137
16	28.001025
16	30.221588
16	27.284178
16	30.224313
16	27.324967
16	27.772740
16	25.789383
16	30.349561
16	28.151328
16	30.471877
16	27.353021
16	29.302652
16	27.577662
16	32.146415
16	28.979958
16	27.952551
16	28.178016
16	30.186463
16	28.065081
16	30.446938
16	30.627073
16	26.321636
16	26.564799
16	26.356075
16	27.957860
16	27.977298
16	29.813149
16	28.636938
16	29.418145
16	26.420905
16	27.624095
16	26.826823
16	28.795436
16	32.193386
16	28.646252
16	27.410770
16	28.226799
16	28.220857
16	34.200154
16	29.587773
16	30.217449
16	27.241020
16	28.573432
16	27.603260
16	33.887064
16	37.341066
16	29.899206
16	30.644798
16	27.941758
16	29.563881
16	28.624541
16	30.931329
16	29.638191
16	30.380877
16	31.654663
16	27.415212
16	26.565008
16	28.244565
16	28.880635
16	38.300911
16	28.950316
16	27.370867
16	27.308159
16	33.428859
16	28.713150
16	27.269493
16	49.079100
16	31.081555
16	31.210551
16	28.228238
16	36.062031
16	29.992365
16	30.472920
16	27.327223
16	32.125313
16	28.474285
16	31.566571
16	25.881899
16	29.485422
16	33.615216
16	30.097534
16	30.084202
16	32.993713
16	26.746584
16	25.417246
16	29.708969
16	27.195992
16	29.814859
16	41.907011
16	27.351987
16	26.248822
16	30.660824
16	31.592604
16	29.839979
16	33.464927
16	29.338961
16	33.836137
16	27.941162
16	26.809539
16	29.499674
16	29.490476
16	29.121121
16	30.961516
16	29.525201
16	27.845420
16	26.590317
16	29.714748
16	28.003105
16	27.103750
16	27.261350
16	29.467988
16	28.047280
16	29.491443
16	28.522467
16	28.343134
16	31.207164
16	28.642333
16	28.139326
16	27.970748
16	28.216397
16	28.254969
16	30.749970
16	27.565159
16	29.437030
16	29.702054
16	27.212900
16	26.563782
16	31.203247
16	27.097533
16	27.905539
16	27.331161
16	28.643645
16	31.002824
16	28.273192
16	26.701319
16	32.608537
16	27.028999
16	28.855359
16	31.104261
16	30.902635
16	30.800272
16	31.956688
16	30.109442
16	27.841863
16	29.166672
16	28.241563
16	29.306182
16	29.502566
16	31.481343
16	30.896592
16	31.224739
16	28.362100
16	29.753639
16	30.225519
16	26.998638
16	28.683722
16	27.972754
16	28.461835
16	29.270536
16	27.570337
16	29.378694
16	26.729346
16	28.840802
16	26.019739
16	28.918492
16	28.489456
16	28.890143
16	30.376820
16	28.410225
16	27.617374
16	29.638972
16	26.333479
16	29.006476
16	27.874333
16	30.711914
16	33.890301
16	27.811303
16	29.636429
16	28.175167
16	31.824723
16	27.771651
16	29.232964
16	30.884851
16	28.260031
16	27.507968
16	31.162321
16	29.190720
16	27.236551
16	26.195966
16	33.725425
16	27.433399
16	26.402525
16	30.046326
16	25.936478
16	28.471664
16	29.065028
16	27.183655
16	30.508216
16	29.854254
16	28.040154
16	30.190735
16	27.700006
16	26.754927
16	34.338030
16	28.416831
16	28.429364
16	29.337089
16	31.321968
16	33.232599
16	25.498390
16	29.770001
16	28.546633
16	29.292080
16	28.841276
16	26.424091
16	31.242828
16	26.807274
16	27.279683
16	29.823165
16	34.703930
16	28.174942
16	29.193444
16	32.393727
16	30.913201
16	29.861306
16	28.638041
16	30.172452
16	29.727613
16	30.079838
16	29.134927
16	29.237340
16	30.497832
16	29.220970
16	28.040713
16	33.222914
16	29.732613
16	27.317826
16	29.913771
16	33.735929
16	30.893472
16	26.827955
16	27.623080
16	28.581204
16	26.550245
16	29.898907
16	32.066542
16	30.003722
16	28.090706
16	31.602113
16	30.439452
16	30.012363
16	31.580508
16	30.160321
16	29.920026
16	30.745497
16	28.674730
16	31.696431
16	30.661045
16	29.594732
16	31.146314
16	29.728844
16	31.078861
16	27.809348
16	32.483683
16	26.388040
16	27.753376
16	26.976015
16	26.597461
16	29.539247
16	34.191135
16	29.170618
16	27.828046
16	27.227714
16	34.868295
16	30.643959
16	30.730846
16	34.883632
16	30.715090
16	32.791589
16	27.376353
16	28.163086
16	26.218152
16	28.865652
16	27.542762
16	27.200645
16	27.372709
16	27.720647
16	31.936735
16	27.159972
16	28.759152
16	31.441149
16	30.340972
16	28.177070
16	31.831234
16	29.824782
16	29.116162
16	27.560376
16	57.477820
16	29.584294
16	27.425828
16	28.633029
16	28.404367
16	32.602648
16	29.326835
16	28.175886
16	27.943666
16	26.977395
16	28.673528
16	28.743547
16	28.569330
16	28.827925
16	27.504799
16	26.974738
16	27.081526
16	28.210509
16	30.868864
16	26.876824
16	29.921282
16	28.384150
16	30.979001
16	28.965865
16	31.841571
16	27.916259
16	30.197530
16	28.774582
16	27.974881
16	30.784177
16	32.986735
16	31.596715
16	30.207649
16	29.004328
16	30.932509
16	26.296816
16	29.742643
16	30.693733
16	27.248655
16	27.084030
16	27.116094
16	29.125121
16	29.270553
16	28.410610
16	30.919782
16	28.973410
16	29.428056
16	30.344336
16	32.340837
16	28.506105
16	28.175683
16	27.762675
16	28.704730
16	31.318613
16	29.685028
16	30.406532
16	30.801699
16	26.581298
16	26.952290
16	30.419004
16	30.504143
16	28.539044
16	30.342914
16	32.162738
16	27.268002
16	27.921053
16	28.782147
16	27.245296
16	32.277023
16	30.379373
16	26.859469
16	29.634685
16	39.342893
16	28.296241
16	28.420963
16	28.200710
16	30.293411
16	34.180033
16	31.594000
16	27.555728
16	29.398934
16	27.401794
16	27.837996
16	26.621868
16	29.715106
16	27.582300
16	32.883850
16	30.447883
16	27.253408
16	29.165440
16	27.077794
16	32.488819
16	28.189099
16	29.665633
16	30.140718
16	28.573669
16	30.113140
16	33.552129
16	29.206013
16	26.878574
16	30.107108
16	31.055710
16	31.629319
16	29.313809
16	30.813942
16	30.074491
16	29.841202
16	29.384873
16	30.994341
16	27.124459
16	29.524404
16	30.190109
16	30.043036
16	29.506185
16	27.208160
16	28.255418
16	26.664833
16	28.077056
16	27.034597
16	28.389737
16	27.127814
16	29.845556
16	29.057491
16	26.426564
16	30.147623
16	30.117502
16	29.806167
16	27.533826
16	28.490189
16	31.551370
16	27.247907
16	27.861429
16	34.926629
16	27.918721
16	27.436860
16	27.899598
16	28.318772
16	27.122268
16	30.869013
16	29.143148
16	29.549070
16	28.623958
16	30.659818
16	29.990109
16	29.110647
16	29.796368
16	29.899904
16	26.812243
16	28.149330
16	28.328212
16	28.964596
16	28.370185
16	26.090525
16	28.570643
16	30.864355
16	30.334302
16	29.222801
16	27.622967
16	33.419013
16	27.429617
16	28.600096
16	30.964899
16	33.009139
16	29.986212
16	27.395683
16	28.325487
16	29.554873
16	28.200068
16	31.315400
16	29.692654
16	29.397121
16	30.868695
16	27.218613
16	33.138918
16	29.557791
16	29.595141
16	29.386137
16	29.026970
16	27.476194
16	28.472238
16	30.822585
16	28.874994
16	28.950131
16	34.339522
16	29.079956
16	28.688571
16	29.215480
16	27.729324
16	29.817259
16	29.236934
16	34.804491
16	30.870662
16	29.040770
16	30.184861
16	29.554044
16	28.780188
16	27.145416
16	28.088249
16	29.303990
16	27.218605
16	29.936108
16	29.425417
16	28.348797
16	28.588308
16	33.704996
16	27.625949
16	31.542284
16	28.565375
16	25.136403
16	29.485273
16	30.428618
16	33.207256
16	30.006276
16	30.651418
16	29.104176
16	30.172785
16	27.340621
16	28.419472
16	29.600887
16	29.775760
16	27.338957
16	33.471567
16	29.379917
16	27.573870
16	30.811314
16	27.898314
16	30.046222
16	29.027498
16	27.000362
16	29.026758
16	27.360734
16	30.874941
16	27.293123
16	29.847289
16	28.217393
16	26.068874
16	29.729428
16	26.961152
16	28.360076
16	28.227479
16	26.933325
16	28.312249
16	26.283442
16	28.760338
16	27.554463
16	27.609457
16	28.419969
16	28.769260
16	27.225155
16	29.324325
16	30.737970
16	28.362879
16	31.782881
16	30.484602
16	29.641839
16	26.699175
16	28.275540
16	27.907493
16	31.473439
16	27.140119
16	26.701708
16	30.306183
16	30.494485
16	26.389189
16	28.318820
16	29.670409
16	30.311232
16	27.988251
16	29.514174
16	32.436901
16	31.771357
16	27.530209
16	28.272813
16	30.698602
16	28.524873
16	27.016326
16	27.042421
16	32.138414
16	27.405957
16	29.023519
16	29.381115
16	25.944122
16	29.111619
16	31.176529
16	28.510702
16	30.538875
16	29.573828
16	28.852886
16	27.711335
16	28.035167
16	28.171106
16	35.736803
16	27.462463
16	27.618726
16	29.573698
16	31.853788
16	28.801452
16	32.120985
16	31.539513
16	29.351370
16	26.560033
16	31.579373
16	27.703051
16	28.028374
16	28.890824
16	29.630363
16	27.482204
16	28.307076
16	32.036074
16	30.735299
16	29.871811
16	31.625262
16	29.860897
16	26.003470
16	29.449654
16	27.854580
16	27.121865
16	29.237054
16	28.835229
16	30.978660
16	30.347173
16	27.901221
16	31.895204
16	30.102306
16	28.690860
16	29.249262
16	29.931470
16	28.795172
16	33.904580
16	32.294158
16	27.194682
16	30.271240
16	31.377464
16	29.603830
16	27.771498
16	30.688723
16	29.017909
16	29.348366
16	29.976581
16	28.202330
16	30.546727
16	28.413137
16	27.960271
16	31.154023
16	28.193766
16	28.016426
16	28.835571
16	26.498942
16	27.858148
16	27.632075
16	29.060200
16	25.652188
16	27.136170
16	29.622863
16	26.889291
16	27.901616
16	28.302931
16	31.101825
16	32.380359
16	30.799860
16	26.600995
16	28.675724
16	32.784513
16	29.533371
16	30.043636
16	27.811401
16	26.781978
16	28.162521
16	26.415534
16	28.134577
16	26.362231
16	33.651932
16	31.024619
16	29.429145
16	29.900225
16	31.762792
16	30.617660
16	29.264715
16	29.043223
16	26.625406
16	30.275260
16	28.680475
16	27.132674
16	32.199495
16	25.608833
16	27.886457
16	30.863424
16	28.058239
16	30.018329
16	29.962583
16	30.849316
16	29.889978
16	30.236829
16	27.480261
16	27.619038
16	26.810097
16	28.496529
16	28.702023
16	26.510434
16	27.630986
16	27.843946
16	27.919608
16	28.225282
16	29.329075
16	29.296841
16	28.853997
16	28.309785
16	26.858536
16	28.874258
16	33.125586
16	30.752778
16	30.478206
16	28.637729
16	28.429903
16	28.188014
16	29.249547
16	30.442234
16	27.189907
16	29.282083
16	30.307442
16	26.907724
16	29.304650
16	27.635378
16	28.060148
16	29.231901
16	29.381279
16	28.512643
16	25.926452
16	32.038826
16	26.792638
16	27.632446
16	26.033712
16	28.740772
16	28.361594
16	28.128652
16	27.042961
16	28.989692
16	30.356805
16	26.447710
16	28.368921
16	28.523285
16	29.263104
16	27.438555
16	26.246667
16	31.384396
16	31.106978
16	29.176940
16	30.872174
16	28.425023
16	27.448568
16	30.898438
16	30.415467
16	27.583162
16	28.505821
16	27.406521
16	30.630514
16	31.360356
16	27.841785
16	27.503158
16	32.045298
16	27.643988
16	27.381789
16	27.332627
16	26.058365
16	29.689560
16	28.215016
16	33.056081
16	26.714581
16	27.869347
16	27.177177
16	28.793068
16	26.961242
16	30.095290
16	27.083421
16	27.443277
16	27.660704
16	28.146307
16	29.247183
16	27.300478
16	29.301860
16	28.411569
16	29.239617
16	31.237208
16	27.692912
16	31.167129
16	27.590459
