,Noise,Type,Collective,Provider,Instance Type,Nodes,Scenario,Time (us),Message Size
3802,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1836.300165,16777216
3803,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1836.300165,16777216
3804,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1484.415789,16777216
3805,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1836.300165,16777216
3806,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1880.048452,16777216
3807,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1480.737096,16777216
3808,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1880.048452,16777216
3809,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1844.784576,16777216
3810,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1494.058408,16777216
3811,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1880.048452,16777216
3812,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2229.944463,16777216
3813,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1480.737096,16777216
3814,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2229.944463,16777216
3815,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2229.944463,16777216
3816,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1483.147301,16777216
3817,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2053.460494,16777216
3818,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2057.784654,16777216
3819,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1480.737096,16777216
3820,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2053.460494,16777216
3821,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2053.460494,16777216
3822,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1485.921812,16777216
3823,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1868.880593,16777216
3824,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1868.880593,16777216
3825,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1480.737096,16777216
3826,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1868.880593,16777216
3827,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1868.880593,16777216
3828,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1480.737096,16777216
3829,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2021.176939,16777216
3830,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2021.176939,16777216
3831,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1492.000127,16777216
3832,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2021.176939,16777216
3833,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2027.531276,16777216
3834,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1480.737096,16777216
3835,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2027.531276,16777216
3836,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1873.120039,16777216
3837,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1486.9666,16777216
3838,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,2027.531276,16777216
3839,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1846.194418,16777216
3840,os,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1505.025023,16777216
3841,net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1663.441912,16777216
3842,os+net,Simulated,pipelinedring,Azure,Normal,8,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,1671.258967,16777216
3843,none,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3844,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3845,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.907284,16
3846,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.907284,16
3847,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3848,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.907284,16
3849,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.907284,16
3850,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,20.851791,16
3851,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.095358,16
3852,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.095358,16
3853,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3854,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.095358,16
3855,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,21.396278,16
3856,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3857,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.62778,16
3858,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.62778,16
3859,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3860,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.62778,16
3861,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.926572,16
3862,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,21.138767,16
3863,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.926572,16
3864,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,15.053591,16
3865,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3866,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.926572,16
3867,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.596746,16
3868,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3869,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.596746,16
3870,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.596746,16
3871,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3872,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.005616,16
3873,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.005616,16
3874,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3875,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.005616,16
3876,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.005616,16
3877,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3878,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.00656,16
3879,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,13.379635,16
3880,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3881,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.00656,16
3882,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.00656,16
3883,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3884,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.766931,16
3885,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.766931,16
3886,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3887,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.766931,16
3888,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.300059,16
3889,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3890,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.300059,16
3891,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.300059,16
3892,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3893,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.823747,16
3894,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.823747,16
3895,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3896,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.823747,16
3897,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.915212,16
3898,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3899,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.915212,16
3900,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,9.915212,16
3901,os,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.56522,16
3902,net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.005691,16
3903,os+net,Simulated,binomialtreebcast,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.005691,16
3904,none,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3905,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3906,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.415356,16
3907,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.415356,16
3908,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.156681,16
3909,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.625468,16
3910,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.625468,16
3911,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3912,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.640338,16
3913,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,20.074182,16
3914,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,24.601887,16
3915,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.640338,16
3916,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,13.592715,16
3917,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,16.909792,16
3918,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.270711,16
3919,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,15.32917,16
3920,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3921,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.239035,16
3922,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,14.156123,16
3923,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3924,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.239035,16
3925,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.239035,16
3926,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3927,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.440676,16
3928,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.440676,16
3929,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3930,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.440676,16
3931,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.04301,16
3932,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3933,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.04301,16
3934,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,20.896454,16
3935,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,13.818535,16
3936,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.888249,16
3937,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.888249,16
3938,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3939,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.888249,16
3940,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.878221,16
3941,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,18.55114,16
3942,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.878221,16
3943,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.878221,16
3944,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3945,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.878221,16
3946,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,17.520416,16
3947,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3948,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,13.654556,16
3949,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,20.945739,16
3950,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,24.516645,16
3951,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.096028,16
3952,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.096028,16
3953,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,14.830026,16
3954,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.096028,16
3955,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,22.271994,16
3956,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3957,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.62265,16
3958,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,17.394206,16
3959,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,10.61322,16
3960,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,12.62265,16
3961,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,13.775495,16
3962,os,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,23.43066,16
3963,net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,11.700759,16
3964,os+net,Simulated,nwaydissemination,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,15.570819,16
3965,none,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,42.24,16
3966,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,55.141036,16
3967,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,46.043962,16
3968,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,45.971399,16
3969,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,46.86387,16
3970,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,45.971399,16
3971,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,45.971399,16
3972,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,42.24,16
3973,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,44.324284,16
3974,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,49.852258,16
3975,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,46.431959,16
3976,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,44.324284,16
3977,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,50.607982,16
3978,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,42.24,16
3979,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,46.140846,16
3980,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,47.295253,16
3981,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,42.24,16
3982,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,46.140846,16
3983,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,62.885239,16
3984,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,45.799632,16
3985,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,44.934294,16
3986,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,49.048741,16
3987,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,42.24,16
3988,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,44.934294,16
3989,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,47.023238,16
3990,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,42.24,16
3991,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,46.37953,16
3992,os+net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,52.354084,16
3993,os,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,58.879083,16
3994,net,Simulated,pipelinedring,Azure,Normal,16,../../cloud_noise_data/azure_F72s_v2_short/2022_03_28_17_31_51,46.8737,16
