,Noise,Type,Collective,Provider,Instance Type,Nodes,Scenario,Time (us),Message Size
798,none,Simulated,pipelinedring,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2453.26496,16777216
799,os,Simulated,pipelinedring,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2453.26496,16777216
800,net,Simulated,pipelinedring,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2486.952224,16777216
801,os+net,Simulated,pipelinedring,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2548.299533,16777216
802,os,Simulated,pipelinedring,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2459.696368,16777216
803,net,Simulated,pipelinedring,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2747.253989,16777216
804,os+net,Simulated,pipelinedring,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2791.910004,16777216
805,none,Simulated,linear_alltoall,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,14477.8606,16777216
806,os,Simulated,linear_alltoall,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,14477.8606,16777216
807,net,Simulated,linear_alltoall,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,18040.410613,16777216
808,os+net,Simulated,linear_alltoall,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,18679.997152,16777216
809,os,Simulated,linear_alltoall,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,14477.8606,16777216
810,net,Simulated,linear_alltoall,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,19599.705239,16777216
811,os+net,Simulated,linear_alltoall,GCP,Normal,8,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,18650.268809,16777216
812,none,Simulated,binomialtreebcast,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,8273.0632,16777216
813,os,Simulated,binomialtreebcast,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,8273.0632,16777216
814,net,Simulated,binomialtreebcast,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,8244.912527,16777216
815,os+net,Simulated,binomialtreebcast,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,8449.714506,16777216
816,os,Simulated,binomialtreebcast,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,8273.0632,16777216
817,net,Simulated,binomialtreebcast,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,8082.380105,16777216
818,os+net,Simulated,binomialtreebcast,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,8546.719791,16777216
819,none,Simulated,nwaydissemination,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,58604.7112,16777216
820,os,Simulated,nwaydissemination,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,58819.76027,16777216
821,net,Simulated,nwaydissemination,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,59275.142496,16777216
822,os+net,Simulated,nwaydissemination,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,59393.465812,16777216
823,os,Simulated,nwaydissemination,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,58988.62709,16777216
824,net,Simulated,nwaydissemination,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,59375.57092,16777216
825,os+net,Simulated,nwaydissemination,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,59491.273906,16777216
826,none,Simulated,pipelinedring,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2893.264,16777216
827,os,Simulated,pipelinedring,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2901.3704,16777216
828,net,Simulated,pipelinedring,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2973.410802,16777216
829,os+net,Simulated,pipelinedring,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2937.043076,16777216
830,os,Simulated,pipelinedring,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2893.264,16777216
831,net,Simulated,pipelinedring,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,2920.71486,16777216
832,os+net,Simulated,pipelinedring,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,3186.586941,16777216
833,none,Simulated,linear_alltoall,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,31023.987,16777216
834,os,Simulated,linear_alltoall,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,31041.769609,16777216
835,net,Simulated,linear_alltoall,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,43083.250389,16777216
836,os+net,Simulated,linear_alltoall,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,42665.648517,16777216
837,os,Simulated,linear_alltoall,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,31023.987,16777216
838,net,Simulated,linear_alltoall,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,43943.510159,16777216
839,os+net,Simulated,linear_alltoall,GCP,Normal,16,../../cloud_noise_data/gcp_c2-standard-60_colloc_notier-nogvnic/2022_03_31_09_52_47,43068.000805,16777216
840,none,Simulated,binomialtreebcast,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,3700.7873,16777216
841,os,Simulated,binomialtreebcast,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,3700.7873,16777216
842,net,Simulated,binomialtreebcast,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,3679.672406,16777216
843,os+net,Simulated,binomialtreebcast,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,3679.672406,16777216
844,os,Simulated,binomialtreebcast,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,3700.7873,16777216
845,net,Simulated,binomialtreebcast,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,3730.58383,16777216
846,os+net,Simulated,binomialtreebcast,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,3730.58383,16777216
847,none,Simulated,nwaydissemination,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,20478.0033,16777216
848,os,Simulated,nwaydissemination,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,20626.52405,16777216
849,net,Simulated,nwaydissemination,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,20510.462151,16777216
850,os+net,Simulated,nwaydissemination,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,20594.786824,16777216
851,os,Simulated,nwaydissemination,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,20651.32034,16777216
852,net,Simulated,nwaydissemination,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,20493.684936,16777216
853,os+net,Simulated,nwaydissemination,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,20572.220195,16777216
854,none,Simulated,pipelinedring,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1865.09332,16777216
855,os,Simulated,pipelinedring,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1865.09332,16777216
856,net,Simulated,pipelinedring,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1855.438815,16777216
857,os+net,Simulated,pipelinedring,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1855.438815,16777216
858,os,Simulated,pipelinedring,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1865.09332,16777216
859,net,Simulated,pipelinedring,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1855.438815,16777216
860,os+net,Simulated,pipelinedring,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1855.438815,16777216
861,none,Simulated,linear_alltoall,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5551.18095,16777216
862,os,Simulated,linear_alltoall,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5551.18095,16777216
863,net,Simulated,linear_alltoall,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7357.01869,16777216
864,os+net,Simulated,linear_alltoall,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7357.01869,16777216
865,os,Simulated,linear_alltoall,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5551.18095,16777216
866,net,Simulated,linear_alltoall,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7365.635752,16777216
867,os+net,Simulated,linear_alltoall,Daint,HPC (Metal),4,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7365.635752,16777216
868,none,Simulated,binomialtreebcast,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5551.18095,16777216
869,os,Simulated,binomialtreebcast,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5559.40347,16777216
870,net,Simulated,binomialtreebcast,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5496.350558,16777216
871,os+net,Simulated,binomialtreebcast,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5496.350558,16777216
872,os,Simulated,binomialtreebcast,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5551.18095,16777216
873,net,Simulated,binomialtreebcast,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5515.210315,16777216
874,os+net,Simulated,binomialtreebcast,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,5515.210315,16777216
875,none,Simulated,nwaydissemination,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,39105.61295,16777216
876,os,Simulated,nwaydissemination,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,39478.718898,16777216
877,net,Simulated,nwaydissemination,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,39539.887282,16777216
878,os+net,Simulated,nwaydissemination,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,39356.402551,16777216
879,os,Simulated,nwaydissemination,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,40888.126613,16777216
880,net,Simulated,nwaydissemination,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,39120.553739,16777216
881,os+net,Simulated,nwaydissemination,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,39347.983858,16777216
882,none,Simulated,pipelinedring,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1884.69288,16777216
883,os,Simulated,pipelinedring,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1884.69288,16777216
884,net,Simulated,pipelinedring,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,2343.176128,16777216
885,os+net,Simulated,pipelinedring,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,2343.176128,16777216
886,os,Simulated,pipelinedring,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1900.42716,16777216
887,net,Simulated,pipelinedring,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,2343.176128,16777216
888,os+net,Simulated,pipelinedring,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,2370.603302,16777216
889,none,Simulated,linear_alltoall,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,12952.75555,16777216
890,os,Simulated,linear_alltoall,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,12961.91274,16777216
891,net,Simulated,linear_alltoall,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,18413.842402,16777216
892,os+net,Simulated,linear_alltoall,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,18413.842402,16777216
893,os,Simulated,linear_alltoall,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,12952.75555,16777216
894,net,Simulated,linear_alltoall,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,16586.823619,16777216
895,os+net,Simulated,linear_alltoall,Daint,HPC (Metal),8,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,16600.725881,16777216
896,none,Simulated,binomialtreebcast,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7401.5746,16777216
897,os,Simulated,binomialtreebcast,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7401.5746,16777216
898,net,Simulated,binomialtreebcast,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7388.208735,16777216
899,os+net,Simulated,binomialtreebcast,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7796.132181,16777216
900,os,Simulated,binomialtreebcast,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7409.078789,16777216
901,net,Simulated,binomialtreebcast,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7796.132181,16777216
902,os+net,Simulated,binomialtreebcast,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,7796.132181,16777216
903,none,Simulated,nwaydissemination,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,57733.2226,16777216
904,os,Simulated,nwaydissemination,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,61346.407738,16777216
905,net,Simulated,nwaydissemination,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,57745.104236,16777216
906,os+net,Simulated,nwaydissemination,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,58231.321846,16777216
907,os,Simulated,nwaydissemination,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,59937.388497,16777216
908,net,Simulated,nwaydissemination,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,57745.104236,16777216
909,os+net,Simulated,nwaydissemination,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,58592.07121,16777216
910,none,Simulated,pipelinedring,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1923.892,16777216
911,os,Simulated,pipelinedring,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1941.749355,16777216
912,net,Simulated,pipelinedring,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,2169.119903,16777216
913,os+net,Simulated,pipelinedring,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,2076.67304,16777216
914,os,Simulated,pipelinedring,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,1924.715737,16777216
915,net,Simulated,pipelinedring,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,2185.845206,16777216
916,os+net,Simulated,pipelinedring,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,2177.867734,16777216
917,none,Simulated,linear_alltoall,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,27755.90475,16777216
918,os,Simulated,linear_alltoall,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,27779.031807,16777216
919,net,Simulated,linear_alltoall,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,36814.740453,16777216
920,os+net,Simulated,linear_alltoall,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,36796.355424,16777216
921,os,Simulated,linear_alltoall,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,27755.90475,16777216
922,net,Simulated,linear_alltoall,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,38551.735009,16777216
923,os+net,Simulated,linear_alltoall,Daint,HPC (Metal),16,../../cloud_noise_data/daint_mc_rush_hour_same_slot_default/2022_03_30_18_14_05,36839.001613,16777216
